#time,accel_x,accel_y,accel_z
532.209497,2812.782580,3552.988522,-75383.797003
532.212061,-1480.411884,5033.400406,-75077.358804
532.214670,740.205942,7254.018232,-75690.235202
532.217278,-5625.565159,10214.842000,-75537.016103
532.219886,3404.947333,8882.471304,-74924.139704
532.222494,-444.123565,8290.306550,-74311.263306
532.225103,7402.059420,7105.977043,-74464.482406
532.227711,1184.329507,8882.471304,-75690.235202
532.230319,-7550.100608,8586.388927,-75690.235202
532.232928,296.082377,8586.388927,-75383.797003
532.235536,-3849.070898,8290.306550,-74924.139704
532.238144,7994.224174,7254.018232,-74924.139704
532.240752,2960.823768,8290.306550,-74617.701505
532.243361,1776.494261,6069.688724,-75843.454302
532.245969,-5033.400406,7846.182985,-75230.577904
532.248577,-2220.617826,8734.430116,-75537.016103
532.251185,0.000000,7254.018232,-74770.920605
532.253794,3108.864956,6957.935855,-75383.797003
532.256402,148.041188,6217.729913,-74158.044206
532.259010,-296.082377,8142.265362,-74617.701505
532.261619,-444.123565,10807.006753,-75383.797003
532.264227,-3552.988522,11103.089130,-74770.920605
532.266835,-1480.411884,11695.253884,-74770.920605
532.269443,444.123565,10066.800811,-74924.139704
532.272052,2812.782580,9622.677246,-74311.263306
532.274660,-3108.864956,9326.594869,-74924.139704
532.277268,1332.370696,8734.430116,-75383.797003
532.279876,-3701.029710,7698.141797,-75383.797003
532.282485,8142.265362,3849.070898,-75383.797003
532.285093,-1332.370696,5329.482782,-74617.701505
532.287701,592.164754,8290.306550,-75077.358804
532.290309,-12287.418637,16136.489536,-74617.701505
532.292918,7254.018232,9770.718434,-75690.235202
532.295526,-11103.089130,9918.759623,-73085.510509
532.298134,11991.336260,8734.430116,-75230.577904
532.300743,10658.965565,2812.782580,-76456.330700
532.303351,-3849.070898,296.082377,-74617.701505
532.305959,592.164754,3997.112087,-75843.454302
532.308567,5033.400406,3552.988522,-76609.549800
532.311176,-3552.988522,2812.782580,-74004.825107
532.313784,12879.583391,6365.771101,-74924.139704
532.316392,3701.029710,7698.141797,-76149.892501
532.319024,9770.718434,5625.565159,-74311.263306
532.321656,740.205942,1332.370696,-74924.139704
532.324288,5921.647536,-296.082377,-76609.549800
532.326920,-4441.235652,4293.194464,-75077.358804
532.329552,6809.894666,6365.771101,-75077.358804
532.332184,-1480.411884,8734.430116,-75230.577904
532.334816,14804.118840,5181.441594,-75537.016103
532.337448,148.041188,4589.276840,-74311.263306
532.340080,11843.295072,1332.370696,-75230.577904
532.342712,-2072.576638,3701.029710,-75537.016103
532.345344,6069.688724,2220.617826,-77222.426198
532.347976,-3256.906145,7994.224174,-74770.920605
532.350608,8734.430116,4885.359217,-75383.797003
532.353240,4441.235652,6513.812290,-75230.577904
532.355872,-5329.482782,6957.935855,-74924.139704
532.358504,10510.924376,4145.153275,-74770.920605
532.361136,-4737.318029,6217.729913,-75843.454302
532.363768,11991.336260,2960.823768,-77375.645298
532.366400,-296.082377,2664.741391,-74464.482406
532.369032,13027.624579,-2072.576638,-75383.797003
532.371664,-1924.535449,148.041188,-75537.016103
532.374296,10807.006753,740.205942,-76915.987999
532.376928,-4737.318029,9326.594869,-74617.701505
532.379560,3552.988522,9622.677246,-75690.235202
532.382192,444.123565,9178.553681,-75537.016103
532.384824,15248.242405,3256.906145,-75077.358804
532.387456,6069.688724,1628.453072,-74158.044206
532.390088,740.205942,1036.288319,-75996.673402
532.392719,4737.318029,2220.617826,-76456.330700
532.395351,5329.482782,-1628.453072,-76456.330700
532.397983,-10807.006753,4589.276840,-74770.920605
532.400615,14359.995275,12287.418637,-75383.797003
532.403247,1776.494261,10362.883188,-75690.235202
532.405879,-3849.070898,11547.212695,-74004.825107
