#time,accel_x,accel_y,accel_z
1544.302824,1776.494261,7254.018232,-74924.139704
1544.305254,1332.370696,7254.018232,-74924.139704
1544.307684,6661.853478,5773.606348,-75230.577904
1544.310113,592.164754,7846.182985,-75230.577904
1544.312543,6809.894666,4589.276840,-75996.673402
1544.314973,-888.247130,3997.112087,-75230.577904
1544.317403,8290.306550,2220.617826,-75230.577904
1544.319832,-1184.329507,3849.070898,-75077.358804
1544.322262,5033.400406,2664.741391,-75383.797003
1544.324692,2220.617826,3997.112087,-75230.577904
1544.327122,5625.565159,2664.741391,-75537.016103
1544.329552,7698.141797,-148.041188,-75996.673402
1544.331981,0.000000,2220.617826,-75996.673402
1544.334411,2220.617826,6661.853478,-75537.016103
1544.336841,-740.205942,11103.089130,-75537.016103
1544.339271,11843.295072,6365.771101,-75996.673402
1544.341701,-10955.047942,7402.059420,-73238.729609
1544.344130,5921.647536,11103.089130,-75383.797003
1544.346560,-13027.624579,13767.830521,-74617.701505
1544.348990,4441.235652,10362.883188,-74311.263306
1544.351420,1924.535449,6809.894666,-74464.482406
1544.353911,3701.029710,4441.235652,-74770.920605
1544.356403,5033.400406,4737.318029,-75383.797003
1544.358895,-5181.441594,5033.400406,-76915.987999
1544.361387,-296.082377,9178.553681,-75230.577904
1544.363879,-5329.482782,11695.253884,-74158.044206
1544.366371,-148.041188,12287.418637,-74770.920605
1544.368862,3404.947333,11251.130318,-74464.482406
1544.371354,-148.041188,6365.771101,-74464.482406
1544.373846,3997.112087,3849.070898,-75537.016103
1544.376338,-7402.059420,8290.306550,-75383.797003
1544.378830,2368.659014,6957.935855,-76303.111601
1544.381321,-3997.112087,8290.306550,-75077.358804
1544.383813,4885.359217,7402.059420,-73851.606007
1544.386305,-2220.617826,10658.965565,-74311.263306
1544.388797,-6365.771101,12435.459826,-74770.920605
1544.391289,2960.823768,12879.583391,-75077.358804
1544.393781,-6513.812290,9178.553681,-74617.701505
1544.396272,4145.153275,8142.265362,-74924.139704
1544.398764,2368.659014,5477.523971,-75077.358804
1544.401256,740.205942,4737.318029,-75383.797003
1544.403748,4293.194464,6069.688724,-75537.016103
1544.406240,-10807.006753,11843.295072,-75537.016103
1544.408731,-4737.318029,15840.407159,-74004.825107
1544.411223,9178.553681,8882.471304,-74924.139704
1544.413715,-5329.482782,8438.347739,-73391.948708
1544.416207,7402.059420,11103.089130,-74770.920605
1544.418699,9770.718434,10066.800811,-75383.797003
1544.421190,-4589.276840,1332.370696,-76456.330700
1544.423682,-10066.800811,3849.070898,-74004.825107
1544.426174,14804.118840,3849.070898,-75077.358804
1544.428666,-5329.482782,3256.906145,-74311.263306
1544.431158,5033.400406,6217.729913,-76303.111601
1544.433650,13915.871710,6957.935855,-75537.016103
1544.436141,4885.359217,2516.700203,-74311.263306
1544.438633,-444.123565,740.205942,-75230.577904
1544.441125,1184.329507,888.247130,-77069.207099
1544.443617,-2368.659014,9030.512492,-75077.358804
1544.446109,3849.070898,10658.965565,-74004.825107
1544.448600,9326.594869,4293.194464,-77835.302597
1544.451092,2812.782580,1924.535449,-75077.358804
1544.453626,10658.965565,-148.041188,-74004.825107
1544.456155,-5329.482782,2072.576638,-75077.358804
1544.458684,6365.771101,3997.112087,-77375.645298
1544.461212,-1924.535449,7846.182985,-75383.797003
1544.463741,7698.141797,5477.523971,-74464.482406
1544.466269,1776.494261,2220.617826,-75383.797003
1544.468798,16284.530724,1184.329507,-76915.987999
1544.471326,-6217.729913,7698.141797,-73851.606007
1544.473855,4589.276840,4145.153275,-74617.701505
1544.476384,2516.700203,7550.100608,-77222.426198
1544.478912,3997.112087,3997.112087,-75230.577904
1544.481441,5329.482782,5033.400406,-74464.482406
1544.483969,7994.224174,148.041188,-74617.701505
1544.486498,-444.123565,2960.823768,-75843.454302
1544.489027,-1480.411884,5033.400406,-75690.235202
1544.491555,6365.771101,4737.318029,-75996.673402
1544.494084,4737.318029,4441.235652,-76149.892501
1544.496612,9918.759623,1776.494261,-75690.235202
1544.499141,-2960.823768,3552.988522,-74311.263306
1544.501670,2516.700203,7846.182985,-74924.139704
1544.504198,-3256.906145,10807.006753,-75383.797003
1544.506727,10658.965565,5921.647536,-76609.549800
1544.509255,6069.688724,1628.453072,-74158.044206
1544.511784,-1036.288319,2072.576638,-75077.358804
1544.514313,12731.542202,3701.029710,-75996.673402
1544.516841,7105.977043,148.041188,-75690.235202
1544.519370,-26647.413912,9770.718434,-74004.825107
1544.521898,17320.819043,10658.965565,-77222.426198
1544.524427,2072.576638,8882.471304,-74770.920605
1544.526956,-7994.224174,10214.842000,-72625.853210
1544.529484,10807.006753,11399.171507,-76149.892501
1544.532013,1036.288319,8142.265362,-75230.577904
1544.534541,-14359.995275,6217.729913,-73238.729609
1544.537070,2516.700203,4441.235652,-77069.207099
1544.539599,-1480.411884,9474.636058,-75537.016103
1544.542127,-2368.659014,13767.830521,-72779.072310
1544.544656,5921.647536,11991.336260,-75077.358804
1544.547184,3256.906145,7698.141797,-75843.454302
1544.549713,148.041188,6513.812290,-73851.606007
1544.552241,-3849.070898,5329.482782,-74311.263306
1544.554794,-3108.864956,7105.977043,-76762.768900
1544.557346,-2812.782580,9770.718434,-75996.673402
1544.559899,5921.647536,12287.418637,-73238.729609
1544.562451,2220.617826,11251.130318,-73851.606007
1544.565004,-2664.741391,8290.306550,-75230.577904
1544.567556,3701.029710,5921.647536,-75843.454302
1544.570108,-7698.141797,9918.759623,-73391.948708
1544.572661,0.000000,8438.347739,-75383.797003
1544.575213,2220.617826,9770.718434,-75690.235202
1544.577766,-148.041188,9326.594869,-74158.044206
1544.580318,-296.082377,10510.924376,-74464.482406
1544.582871,-5033.400406,10807.006753,-75230.577904
1544.585423,888.247130,11103.089130,-75537.016103
1544.587975,-3997.112087,11547.212695,-74158.044206
1544.590528,10214.842000,5477.523971,-75537.016103
1544.593080,-4589.276840,4145.153275,-75383.797003
1544.595633,5181.441594,2960.823768,-75690.235202
1544.598185,-12731.542202,11547.212695,-74464.482406
1544.600738,-444.123565,13323.706956,-75077.358804
1544.603290,3108.864956,13471.748144,-74924.139704
1544.605842,-2368.659014,6957.935855,-74004.825107
1544.608395,1776.494261,11695.253884,-73391.948708
1544.610947,16284.530724,8290.306550,-76303.111601
1544.613500,-11843.295072,888.247130,-76303.111601
1544.616052,-6365.771101,3997.112087,-74770.920605
1544.618605,21465.972318,3552.988522,-75383.797003
1544.621157,-4441.235652,1480.411884,-74924.139704
1544.623709,-2664.741391,3849.070898,-75843.454302
1544.626262,21169.889941,6069.688724,-76609.549800
1544.628814,-740.205942,3997.112087,-75230.577904
1544.631367,-7550.100608,1924.535449,-74924.139704
1544.633919,7994.224174,1184.329507,-76915.987999
1544.636472,-8142.265362,9030.512492,-74004.825107
1544.639024,10955.047942,9918.759623,-74770.920605
1544.641576,3404.947333,6661.853478,-76915.987999
1544.644129,4737.318029,1628.453072,-75383.797003
1544.646681,10066.800811,2220.617826,-73085.510509
1544.649234,296.082377,-592.164754,-76149.892501
1544.651786,2220.617826,2664.741391,-77222.426198
1544.654339,-888.247130,6661.853478,-75537.016103
1544.656907,6957.935855,6513.812290,-74158.044206
1544.659475,6217.729913,4737.318029,-74617.701505
1544.662043,-444.123565,4293.194464,-75077.358804
1544.664611,9918.759623,7254.018232,-74311.263306
1544.667179,-2812.782580,8142.265362,-74158.044206
1544.669747,6809.894666,4885.359217,-76915.987999
1544.672315,296.082377,5329.482782,-76303.111601
1544.674883,8290.306550,2072.576638,-74004.825107
1544.677451,4293.194464,1332.370696,-75230.577904
1544.680019,592.164754,1924.535449,-76149.892501
1544.682587,7105.977043,5477.523971,-75996.673402
1544.685155,9474.636058,2664.741391,-75537.016103
1544.687723,-5329.482782,4145.153275,-74617.701505
1544.690291,8882.471304,5477.523971,-75690.235202
1544.692859,-2368.659014,9918.759623,-74770.920605
1544.695427,6661.853478,8586.388927,-75230.577904
1544.697996,12139.377449,3108.864956,-75383.797003
1544.700564,592.164754,444.123565,-75230.577904
1544.703132,1924.535449,1924.535449,-75690.235202
1544.705700,20281.642811,148.041188,-77375.645298
