#time,accel_x,accel_y,accel_z
2097.102287,9770.718434,8290.306550,-74770.920605
2097.104856,1480.411884,6513.812290,-75690.235202
2097.107425,7550.100608,9030.512492,-74617.701505
2097.110000,-296.082377,7402.059420,-75383.797003
2097.112575,5625.565159,10214.842000,-75230.577904
2097.115149,1776.494261,9178.553681,-76149.892501
2097.117724,8142.265362,13471.748144,-74158.044206
2097.120299,6069.688724,15544.324782,-74004.825107
2097.122873,4737.318029,16284.530724,-75230.577904
2097.125448,-3701.029710,6661.853478,-76303.111601
2097.128023,-148.041188,-1480.411884,-76149.892501
2097.130597,5329.482782,2072.576638,-74924.139704
2097.133172,4885.359217,5773.606348,-76609.549800
2097.135747,5625.565159,6513.812290,-77528.864398
2097.138321,-5181.441594,3108.864956,-75537.016103
2097.140896,-9474.636058,1332.370696,-74158.044206
2097.143471,740.205942,6069.688724,-74004.825107
2097.146045,-444.123565,6661.853478,-75843.454302
2097.148620,10362.883188,8882.471304,-76915.987999
2097.151195,1036.288319,6661.853478,-74158.044206
2097.153769,-5477.523971,1924.535449,-74924.139704
2097.156344,-7846.182985,1036.288319,-75690.235202
2097.158919,-3552.988522,2664.741391,-76456.330700
2097.161493,1924.535449,8438.347739,-75230.577904
2097.164068,9030.512492,9326.594869,-74311.263306
2097.166643,3108.864956,4293.194464,-75230.577904
2097.169217,-6809.894666,2664.741391,-75077.358804
2097.171792,-740.205942,6957.935855,-73698.386908
2097.174367,-740.205942,7550.100608,-75690.235202
2097.176941,1776.494261,6365.771101,-77222.426198
2097.179516,2812.782580,6809.894666,-75996.673402
2097.182091,740.205942,2368.659014,-75383.797003
2097.184666,740.205942,2664.741391,-75383.797003
2097.187240,-6809.894666,3849.070898,-75383.797003
2097.189815,-1036.288319,2072.576638,-76303.111601
2097.192390,4737.318029,2812.782580,-75383.797003
2097.194964,2516.700203,740.205942,-75537.016103
2097.197539,2072.576638,1924.535449,-76303.111601
2097.200114,-5773.606348,-296.082377,-75843.454302
2097.202688,-4885.359217,2664.741391,-75383.797003
2097.205263,3404.947333,13767.830521,-74004.825107
2097.207838,4737.318029,13323.706956,-75537.016103
2097.210412,-2220.617826,3404.947333,-76303.111601
2097.212987,1480.411884,-2812.782580,-74770.920605
2097.215562,-10510.924376,5477.523971,-74770.920605
2097.218136,-592.164754,4885.359217,-77069.207099
2097.220711,25315.043216,9474.636058,-76456.330700
2097.223286,-6365.771101,7550.100608,-72779.072310
2097.225860,10362.883188,11103.089130,-72779.072310
2097.228435,-592.164754,3256.906145,-77069.207099
2097.231010,2072.576638,15544.324782,-75230.577904
2097.233588,-148.041188,14656.077652,-74158.044206
2097.236166,1924.535449,6809.894666,-75230.577904
2097.238744,6661.853478,1184.329507,-77222.426198
2097.241322,7846.182985,3849.070898,-73698.386908
2097.243900,5181.441594,11547.212695,-72166.195912
2097.246478,296.082377,12435.459826,-75230.577904
2097.249056,4441.235652,13471.748144,-76915.987999
2097.251634,-740.205942,10510.924376,-73085.510509
2097.254212,5625.565159,6957.935855,-73851.606007
2097.256791,2368.659014,3404.947333,-76149.892501
2097.259369,5477.523971,7994.224174,-75077.358804
2097.261947,5773.606348,9622.677246,-73851.606007
2097.264525,444.123565,4441.235652,-75230.577904
2097.267103,1776.494261,7846.182985,-75230.577904
2097.269681,444.123565,9326.594869,-73698.386908
2097.272259,8438.347739,8734.430116,-73698.386908
2097.274837,-2220.617826,8734.430116,-74311.263306
2097.277415,10658.965565,10955.047942,-73545.167808
2097.279993,-296.082377,8734.430116,-74004.825107
2097.282571,3256.906145,9770.718434,-74158.044206
2097.285149,1924.535449,8882.471304,-74924.139704
2097.287728,1628.453072,7550.100608,-75383.797003
2097.290306,8438.347739,8882.471304,-74464.482406
2097.292884,8586.388927,11251.130318,-74617.701505
2097.295462,9474.636058,12583.501014,-75230.577904
2097.298040,-2516.700203,10510.924376,-75230.577904
2097.300618,1332.370696,5033.400406,-75690.235202
2097.303196,1480.411884,6513.812290,-73851.606007
2097.305774,8586.388927,11103.089130,-74617.701505
2097.308352,148.041188,4589.276840,-76762.768900
2097.310930,6069.688724,4589.276840,-75690.235202
2097.313508,11991.336260,10510.924376,-73851.606007
2097.316090,-3108.864956,15248.242405,-73545.167808
2097.318671,-5773.606348,888.247130,-76915.987999
2097.321252,0.000000,12731.542202,-72932.291410
2097.323833,-13619.789333,3552.988522,-74770.920605
2097.326414,5921.647536,-6809.894666,-77222.426198
2097.328995,-4589.276840,-5329.482782,-76149.892501
2097.331577,9178.553681,6069.688724,-74770.920605
2097.334158,9326.594869,13767.830521,-74464.482406
2097.336739,-12435.459826,9918.759623,-76303.111601
2097.339320,-592.164754,6809.894666,-75690.235202
2097.341901,-6661.853478,3404.947333,-72319.415011
2097.344482,2960.823768,3552.988522,-74617.701505
2097.347064,5921.647536,2960.823768,-76762.768900
2097.349645,3108.864956,5477.523971,-75996.673402
2097.352226,444.123565,4441.235652,-73391.948708
2097.354807,-8142.265362,1332.370696,-75230.577904
