#time,accel_x,accel_y,accel_z
26653.245468,9918.759623,4737.318029,-77222.426198
26653.247891,-444.123565,9474.636058,-75230.577904
26653.250315,7550.100608,4293.194464,-75383.797003
26653.252738,-1036.288319,5181.441594,-74004.825107
26653.255161,13027.624579,6513.812290,-75077.358804
26653.257585,7698.141797,5921.647536,-74617.701505
26653.260096,11251.130318,7402.059420,-74464.482406
26653.262606,-6217.729913,3256.906145,-75230.577904
26653.265117,-6957.935855,10362.883188,-75383.797003
26653.267628,-13027.624579,4589.276840,-76762.768900
26653.270138,-3997.112087,8142.265362,-74617.701505
26653.272649,11547.212695,5181.441594,-74464.482406
26653.275160,9918.759623,7994.224174,-75690.235202
26653.277671,3701.029710,6217.729913,-74311.263306
26653.280181,-6217.729913,6809.894666,-74770.920605
26653.282692,-16728.654289,6217.729913,-75383.797003
26653.285203,-3997.112087,6217.729913,-75690.235202
26653.287713,2664.741391,7402.059420,-74617.701505
26653.290224,9474.636058,7254.018232,-75690.235202
26653.292735,-6957.935855,7402.059420,-74311.263306
26653.295246,6217.729913,3997.112087,-75843.454302
26653.297756,-16432.571912,6809.894666,-73698.386908
26653.300267,14063.912898,4589.276840,-75230.577904
26653.302778,-19097.313304,9326.594869,-72932.291410
26653.305288,21021.848753,4293.194464,-75996.673402
26653.307799,-13767.830521,9326.594869,-72472.634111
26653.310310,8290.306550,2812.782580,-75843.454302
26653.312821,-13915.871710,8142.265362,-75537.016103
26653.315331,2812.782580,4589.276840,-75843.454302
26653.317842,-2812.782580,8882.471304,-75690.235202
26653.320353,8586.388927,5329.482782,-76609.549800
26653.322863,1628.453072,8438.347739,-73851.606007
26653.325374,-7698.141797,3849.070898,-74617.701505
26653.327885,-6365.771101,7105.977043,-75383.797003
26653.330396,-14359.995275,4885.359217,-76456.330700
26653.332906,13323.706956,7846.182985,-75690.235202
26653.335417,15988.448347,7846.182985,-74924.139704
26653.337928,3849.070898,3256.906145,-74464.482406
26653.340438,-8882.471304,6069.688724,-74770.920605
26653.342949,-18209.066173,4293.194464,-75230.577904
26653.345460,2220.617826,7402.059420,-75077.358804
26653.347971,13767.830521,13323.706956,-74617.701505
26653.350481,-4145.153275,4293.194464,-76609.549800
26653.352992,27535.661042,4145.153275,-73545.167808
26653.355503,-5329.482782,6365.771101,-72166.195912
26653.358014,888.247130,2664.741391,-76149.892501
26653.360574,-4589.276840,6661.853478,-75230.577904
26653.363135,4293.194464,7550.100608,-74924.139704
26653.365696,20281.642811,9622.677246,-75843.454302
26653.368257,-2960.823768,6069.688724,-75537.016103
26653.370818,3701.029710,2072.576638,-74311.263306
26653.373379,444.123565,5625.565159,-74770.920605
26653.375940,-2664.741391,6513.812290,-77528.864398
26653.378501,12287.418637,7254.018232,-75843.454302
26653.381062,19837.519246,9622.677246,-75230.577904
26653.383623,2960.823768,5181.441594,-74464.482406
26653.386184,-7846.182985,2220.617826,-73391.948708
26653.388745,18209.066173,4441.235652,-73851.606007
