#time,accel_x,accel_y,accel_z
4930.358398,2220.617826,7105.977043,-75077.358804
4930.360953,1776.494261,6365.771101,-74617.701505
4930.363508,888.247130,6513.812290,-75077.358804
4930.366063,1924.535449,6661.853478,-75230.577904
4930.368617,1628.453072,6661.853478,-75230.577904
4930.371172,1036.288319,6365.771101,-75383.797003
4930.373727,2220.617826,7402.059420,-74770.920605
4930.376282,1480.411884,6365.771101,-75077.358804
4930.378836,1924.535449,5181.441594,-75077.358804
4930.381391,888.247130,11547.212695,-73391.948708
4930.383946,2368.659014,3552.988522,-75843.454302
4930.386501,296.082377,5625.565159,-76303.111601
4930.389055,4145.153275,1184.329507,-76609.549800
4930.391610,1628.453072,-740.205942,-75843.454302
4930.394165,0.000000,-1332.370696,-76149.892501
4930.396720,2812.782580,-4589.276840,-75537.016103
4930.399275,1480.411884,-9326.594869,-75383.797003
4930.401829,-1184.329507,-1480.411884,-74770.920605
4930.404384,3404.947333,11399.171507,-75843.454302
4930.406939,6661.853478,19097.313304,-74617.701505
4930.409494,-4589.276840,15840.407159,-74464.482406
4930.412048,3849.070898,5773.606348,-73085.510509
4930.414603,3256.906145,3256.906145,-74158.044206
4930.417158,8734.430116,7550.100608,-75077.358804
4930.419713,148.041188,11547.212695,-76609.549800
4930.422267,11399.171507,10066.800811,-75690.235202
4930.424822,-9918.759623,9474.636058,-73851.606007
4930.427377,3701.029710,8142.265362,-73851.606007
4930.429774,-3404.947333,11547.212695,-73851.606007
4930.432172,6069.688724,10807.006753,-75690.235202
4930.434570,-2960.823768,9326.594869,-75383.797003
4930.436967,3256.906145,4737.318029,-75537.016103
4930.439365,-4145.153275,5181.441594,-74770.920605
4930.441762,11399.171507,8586.388927,-74311.263306
4930.444160,-11251.130318,7105.977043,-74617.701505
4930.446557,21317.931130,14804.118840,-74464.482406
4930.448955,-23982.672521,2664.741391,-75996.673402
4930.451353,7402.059420,4145.153275,-74924.139704
4930.453750,4589.276840,9030.512492,-75230.577904
4930.456148,2220.617826,11991.336260,-74924.139704
4930.458545,8734.430116,14063.912898,-74004.825107
4930.460943,-4589.276840,11547.212695,-72779.072310
4930.463340,7698.141797,11991.336260,-73851.606007
4930.465738,-4441.235652,7994.224174,-73851.606007
4930.468135,5773.606348,11843.295072,-74924.139704
4930.470533,-4441.235652,5921.647536,-74617.701505
4930.472931,5329.482782,8438.347739,-74004.825107
4930.475328,6069.688724,10066.800811,-74311.263306
4930.477726,-1184.329507,14508.036463,-73545.167808
4930.480123,11399.171507,11991.336260,-75537.016103
4930.482521,-9178.553681,8142.265362,-74004.825107
4930.484918,5329.482782,3701.029710,-75537.016103
4930.487316,-1480.411884,8290.306550,-74158.044206
4930.489714,888.247130,14804.118840,-75996.673402
4930.492111,6069.688724,-148.041188,-77528.864398
4930.494509,-6069.688724,-888.247130,-71859.757712
4930.496906,3256.906145,6809.894666,-72625.853210
4930.499304,7254.018232,9326.594869,-77528.864398
4930.501701,1332.370696,9178.553681,-76303.111601
4930.504099,3256.906145,3701.029710,-73391.948708
4930.506497,-888.247130,-1776.494261,-74770.920605
4930.508894,1332.370696,-3849.070898,-75843.454302
4930.511292,740.205942,5033.400406,-75690.235202
4930.513689,888.247130,7402.059420,-76456.330700
4930.516087,3849.070898,8586.388927,-75383.797003
4930.518484,2220.617826,4293.194464,-74464.482406
4930.520882,-1480.411884,3108.864956,-74464.482406
4930.523280,3108.864956,1036.288319,-75843.454302
4930.525739,296.082377,5033.400406,-75383.797003
4930.528198,-1036.288319,2960.823768,-75690.235202
4930.530657,-3849.070898,2220.617826,-75383.797003
4930.533117,10214.842000,296.082377,-76303.111601
4930.535576,-6217.729913,4589.276840,-75537.016103
4930.538035,5921.647536,10214.842000,-75077.358804
4930.540494,-2368.659014,6217.729913,-74464.482406
4930.542954,3256.906145,4145.153275,-77069.207099
4930.545413,-2960.823768,8438.347739,-75077.358804
4930.547872,5329.482782,4589.276840,-75690.235202
