freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.591e+04,1.379e+03,1.300e+03,5.859e+04
1.5,1.117e+05,5.809e+03,6.193e+03,1.237e+05
3.1,1.304e+05,6.440e+03,6.022e+03,1.429e+05
4.6,1.537e+05,6.275e+03,5.874e+03,1.659e+05
6.1,2.137e+05,7.156e+03,6.033e+03,2.269e+05
7.6,2.848e+05,7.045e+03,5.937e+03,2.978e+05
9.2,3.986e+05,8.476e+03,7.328e+03,4.144e+05
10.7,5.207e+05,9.678e+03,7.734e+03,5.381e+05
12.2,5.688e+05,8.823e+03,7.517e+03,5.852e+05
13.8,6.575e+05,7.999e+03,7.065e+03,6.726e+05
15.3,7.268e+05,7.664e+03,6.898e+03,7.414e+05
16.8,7.598e+05,9.303e+03,8.466e+03,7.775e+05
18.3,8.820e+05,1.028e+04,8.452e+03,9.007e+05
19.9,1.061e+06,1.131e+04,8.274e+03,1.080e+06
21.4,1.174e+06,9.897e+03,7.741e+03,1.191e+06
22.9,1.296e+06,9.505e+03,7.858e+03,1.313e+06
24.4,1.474e+06,9.681e+03,7.868e+03,1.492e+06
26.0,1.640e+06,9.093e+03,7.961e+03,1.657e+06
27.5,1.847e+06,1.029e+04,9.424e+03,1.866e+06
29.0,2.112e+06,1.089e+04,9.737e+03,2.132e+06
30.6,2.402e+06,1.171e+04,9.133e+03,2.423e+06
32.1,2.743e+06,1.376e+04,9.701e+03,2.766e+06
33.6,3.117e+06,1.200e+04,1.092e+04,3.140e+06
35.1,3.529e+06,1.287e+04,1.090e+04,3.552e+06
36.7,4.035e+06,1.331e+04,9.595e+03,4.058e+06
38.2,4.701e+06,1.273e+04,1.013e+04,4.724e+06
39.7,5.392e+06,1.323e+04,1.016e+04,5.415e+06
41.3,6.323e+06,1.411e+04,1.017e+04,6.347e+06
42.8,7.391e+06,1.541e+04,1.060e+04,7.417e+06
44.3,8.509e+06,1.610e+04,1.066e+04,8.536e+06
45.8,1.015e+07,1.722e+04,1.134e+04,1.018e+07
47.4,1.225e+07,1.761e+04,1.235e+04,1.228e+07
48.9,1.449e+07,1.721e+04,1.274e+04,1.452e+07
50.4,1.690e+07,1.610e+04,1.374e+04,1.693e+07
51.9,2.148e+07,1.599e+04,1.358e+04,2.151e+07
53.5,2.907e+07,1.711e+04,1.221e+04,2.910e+07
55.0,4.189e+07,2.583e+04,1.121e+04,4.193e+07
56.5,5.923e+07,5.058e+04,1.036e+04,5.930e+07
58.1,8.139e+07,9.663e+04,1.628e+04,8.151e+07
59.6,1.202e+08,2.210e+05,6.267e+04,1.205e+08
61.1,1.616e+08,4.752e+05,1.203e+05,1.622e+08
62.6,1.667e+08,7.192e+05,1.699e+05,1.676e+08
64.2,1.356e+08,7.036e+05,2.436e+05,1.366e+08
65.7,9.956e+07,5.717e+05,2.475e+05,1.004e+08
67.2,7.330e+07,5.262e+05,2.203e+05,7.405e+07
68.8,5.222e+07,5.270e+05,2.119e+05,5.296e+07
70.3,3.792e+07,4.201e+05,1.868e+05,3.853e+07
71.8,2.664e+07,3.836e+05,1.811e+05,2.720e+07
73.3,1.850e+07,3.202e+05,1.603e+05,1.898e+07
74.9,1.426e+07,2.390e+05,1.169e+05,1.462e+07
76.4,1.099e+07,1.748e+05,8.370e+04,1.124e+07
77.9,8.469e+06,1.416e+05,6.495e+04,8.676e+06
79.5,6.616e+06,1.166e+05,6.014e+04,6.793e+06
81.0,4.785e+06,9.321e+04,4.937e+04,4.928e+06
82.5,3.318e+06,7.267e+04,3.837e+04,3.429e+06
84.0,2.507e+06,6.116e+04,3.326e+04,2.602e+06
85.6,2.482e+06,8.557e+04,5.030e+04,2.618e+06
87.1,2.710e+06,6.129e+04,5.256e+04,2.824e+06
88.6,2.975e+06,3.523e+04,4.456e+04,3.054e+06
90.1,3.065e+06,6.325e+04,3.153e+04,3.160e+06
91.7,2.970e+06,1.267e+05,2.379e+04,3.120e+06
93.2,2.992e+06,2.070e+05,5.131e+04,3.250e+06
94.7,4.043e+06,3.179e+05,2.349e+05,4.596e+06
96.3,6.294e+06,3.405e+05,5.699e+05,7.204e+06
97.8,6.820e+06,3.167e+05,6.993e+05,7.836e+06
99.3,6.711e+06,3.242e+05,8.236e+05,7.859e+06
100.8,6.669e+06,1.993e+05,6.788e+05,7.547e+06
102.4,6.467e+06,9.873e+04,4.425e+05,7.008e+06
103.9,6.629e+06,1.010e+05,4.073e+05,7.137e+06
105.4,6.476e+06,1.205e+05,3.130e+05,6.910e+06
107.0,5.951e+06,1.411e+05,3.385e+05,6.431e+06
108.5,5.724e+06,1.360e+05,3.404e+05,6.201e+06
110.0,5.649e+06,1.625e+05,2.096e+05,6.021e+06
111.5,5.460e+06,1.966e+05,1.153e+05,5.772e+06
113.1,4.950e+06,2.313e+05,8.920e+04,5.271e+06
114.6,4.557e+06,2.946e+05,1.055e+05,4.957e+06
116.1,4.176e+06,3.809e+05,1.315e+05,4.689e+06
117.6,3.800e+06,4.891e+05,1.734e+05,4.462e+06
119.2,3.457e+06,5.668e+05,2.090e+05,4.233e+06
120.7,3.191e+06,5.470e+05,2.316e+05,3.970e+06
122.2,2.948e+06,4.184e+05,2.125e+05,3.579e+06
123.8,2.743e+06,2.473e+05,2.218e+05,3.212e+06
125.3,2.663e+06,1.587e+05,2.619e+05,3.084e+06
126.8,2.608e+06,1.317e+05,2.955e+05,3.035e+06
128.3,2.577e+06,2.026e+05,2.884e+05,3.068e+06
129.9,2.393e+06,4.306e+05,3.265e+05,3.150e+06
131.4,2.311e+06,5.081e+05,2.330e+05,3.052e+06
132.9,1.723e+06,3.244e+05,1.184e+05,2.166e+06
134.5,1.041e+06,1.371e+05,4.552e+04,1.224e+06
136.0,1.179e+06,1.261e+05,3.430e+04,1.339e+06
137.5,1.240e+06,1.293e+05,3.660e+04,1.406e+06
139.0,1.197e+06,1.364e+05,3.344e+04,1.367e+06
140.6,1.099e+06,1.523e+05,3.192e+04,1.283e+06
142.1,9.881e+05,1.520e+05,2.974e+04,1.170e+06
143.6,8.067e+05,9.869e+04,2.402e+04,9.294e+05
145.2,6.260e+05,9.144e+04,2.401e+04,7.415e+05
146.7,5.400e+05,8.678e+04,2.565e+04,6.524e+05
148.2,5.164e+05,8.015e+04,2.409e+04,6.206e+05
149.7,5.199e+05,7.452e+04,2.201e+04,6.165e+05
151.3,5.161e+05,6.812e+04,1.968e+04,6.039e+05
152.8,5.692e+05,6.390e+04,1.862e+04,6.518e+05
154.3,6.048e+05,6.465e+04,2.000e+04,6.895e+05
155.8,5.359e+05,7.455e+04,2.121e+04,6.316e+05
157.4,5.283e+05,7.423e+04,1.986e+04,6.224e+05
158.9,5.319e+05,7.271e+04,2.013e+04,6.247e+05
160.4,5.721e+05,7.170e+04,1.987e+04,6.636e+05
162.0,5.489e+05,7.027e+04,1.817e+04,6.373e+05
163.5,5.384e+05,7.453e+04,1.944e+04,6.324e+05
165.0,6.248e+05,7.539e+04,1.824e+04,7.185e+05
166.5,6.854e+05,7.227e+04,1.702e+04,7.747e+05
168.1,6.588e+05,7.694e+04,1.801e+04,7.537e+05
169.6,6.407e+05,7.731e+04,1.443e+04,7.324e+05
171.1,7.582e+05,8.461e+04,1.403e+04,8.569e+05
172.7,1.066e+06,1.012e+05,1.672e+04,1.184e+06
174.2,1.311e+06,1.030e+05,1.684e+04,1.431e+06
175.7,1.569e+06,1.048e+05,2.077e+04,1.694e+06
177.2,1.838e+06,1.016e+05,2.546e+04,1.965e+06
178.8,2.131e+06,1.069e+05,2.335e+04,2.262e+06
180.3,2.102e+06,1.148e+05,2.268e+04,2.239e+06
181.8,2.204e+06,1.341e+05,2.585e+04,2.364e+06
183.3,2.262e+06,1.327e+05,2.608e+04,2.421e+06
184.9,2.457e+06,1.243e+05,2.155e+04,2.603e+06
186.4,2.318e+06,1.241e+05,2.076e+04,2.463e+06
187.9,1.450e+06,1.101e+05,2.322e+04,1.583e+06
189.5,7.331e+05,6.538e+04,2.207e+04,8.205e+05
191.0,5.605e+05,5.223e+04,2.254e+04,6.353e+05
192.5,5.570e+05,5.408e+04,2.387e+04,6.350e+05
194.0,5.668e+05,6.352e+04,2.311e+04,6.534e+05
195.6,3.356e+05,3.852e+04,1.355e+04,3.877e+05
