freq,psd_x,psd_y,psd_z,psd_xyz
92.0,4.972e+03,9.667e+03,1.160e+03,1.580e+04
93.5,4.011e+03,1.018e+04,1.049e+03,1.524e+04
95.1,3.695e+03,1.121e+04,1.371e+03,1.628e+04
96.7,4.831e+03,1.161e+04,2.197e+03,1.864e+04
98.2,6.412e+03,1.114e+04,3.186e+03,2.073e+04
99.8,7.924e+03,1.171e+04,4.155e+03,2.379e+04
101.3,8.198e+03,1.407e+04,4.099e+03,2.637e+04
102.9,1.073e+04,2.021e+04,2.719e+03,3.367e+04
104.5,1.680e+04,2.706e+04,1.470e+03,4.532e+04
106.0,2.453e+04,3.374e+04,1.078e+03,5.934e+04
107.6,3.187e+04,4.162e+04,1.440e+03,7.493e+04
109.1,3.306e+04,4.846e+04,2.334e+03,8.385e+04
110.7,2.993e+04,5.632e+04,3.144e+03,8.940e+04
112.2,2.704e+04,6.728e+04,3.685e+03,9.801e+04
113.8,2.420e+04,7.684e+04,4.200e+03,1.052e+05
115.4,2.199e+04,8.803e+04,5.417e+03,1.154e+05
116.9,2.139e+04,1.017e+05,7.318e+03,1.304e+05
118.5,2.269e+04,1.158e+05,9.523e+03,1.480e+05
120.0,2.536e+04,1.365e+05,1.175e+04,1.736e+05
121.6,3.085e+04,1.573e+05,1.351e+04,2.017e+05
123.2,3.699e+04,1.763e+05,1.541e+04,2.287e+05
124.7,4.230e+04,1.946e+05,1.701e+04,2.539e+05
126.3,4.631e+04,2.115e+05,1.812e+04,2.759e+05
127.8,4.600e+04,2.070e+05,1.735e+04,2.703e+05
129.4,4.652e+04,2.162e+05,1.704e+04,2.798e+05
131.0,4.696e+04,2.446e+05,1.859e+04,3.101e+05
132.5,3.662e+04,2.084e+05,1.606e+04,2.610e+05
134.1,1.469e+04,5.529e+04,4.566e+03,7.455e+04
135.6,7.753e+03,1.740e+04,1.466e+03,2.662e+04
137.2,5.679e+03,1.651e+04,1.456e+03,2.364e+04
138.7,4.068e+03,1.596e+04,1.606e+03,2.163e+04
140.3,2.875e+03,1.712e+04,2.024e+03,2.201e+04
141.9,1.932e+03,1.862e+04,2.523e+03,2.307e+04
143.4,1.291e+03,1.944e+04,2.853e+03,2.358e+04
145.0,8.801e+02,1.897e+04,2.817e+03,2.267e+04
146.5,6.605e+02,1.633e+04,2.336e+03,1.933e+04
148.1,6.061e+02,1.475e+04,1.802e+03,1.716e+04
149.7,6.021e+02,1.322e+04,1.329e+03,1.515e+04
151.2,6.656e+02,1.579e+04,1.675e+03,1.813e+04
152.8,7.728e+02,2.075e+04,2.799e+03,2.433e+04
154.3,8.954e+02,2.364e+04,3.657e+03,2.819e+04
155.9,1.022e+03,2.512e+04,3.993e+03,3.014e+04
157.5,1.104e+03,2.481e+04,4.014e+03,2.993e+04
159.0,1.179e+03,2.306e+04,3.843e+03,2.808e+04
160.6,1.287e+03,2.239e+04,4.039e+03,2.772e+04
162.1,1.498e+03,2.260e+04,4.394e+03,2.849e+04
163.7,1.742e+03,2.365e+04,4.819e+03,3.021e+04
165.2,2.044e+03,2.615e+04,5.371e+03,3.357e+04
166.8,2.290e+03,3.007e+04,6.540e+03,3.890e+04
168.4,2.554e+03,3.433e+04,8.389e+03,4.527e+04
169.9,2.755e+03,4.097e+04,1.122e+04,5.494e+04
171.5,3.148e+03,4.882e+04,1.404e+04,6.601e+04
173.0,3.662e+03,6.047e+04,1.747e+04,8.160e+04
174.6,4.064e+03,7.028e+04,2.066e+04,9.501e+04
176.2,4.619e+03,8.362e+04,2.534e+04,1.136e+05
177.7,5.001e+03,1.039e+05,3.483e+04,1.437e+05
179.3,5.542e+03,1.212e+05,4.755e+04,1.743e+05
180.8,6.202e+03,1.379e+05,5.929e+04,2.033e+05
182.4,8.065e+03,1.591e+05,6.601e+04,2.332e+05
184.0,1.090e+04,1.563e+05,6.548e+04,2.326e+05
185.5,1.554e+04,1.538e+05,7.125e+04,2.406e+05
187.1,1.669e+04,1.733e+05,9.241e+04,2.824e+05
188.6,1.620e+04,1.905e+05,1.164e+05,3.231e+05
190.2,1.631e+04,1.927e+05,1.290e+05,3.380e+05
191.8,1.479e+04,1.716e+05,1.133e+05,2.997e+05
193.3,1.367e+04,1.508e+05,9.648e+04,2.610e+05
194.9,1.382e+04,1.260e+05,8.582e+04,2.257e+05
196.4,1.268e+04,9.405e+04,6.594e+04,1.727e+05
198.0,1.180e+04,7.423e+04,5.331e+04,1.393e+05
199.5,1.324e+04,7.223e+04,5.729e+04,1.428e+05
