freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.373e+01,5.513e+02,6.744e+01,6.725e+02
1.6,1.833e+02,5.518e+02,8.454e+01,8.196e+02
3.1,1.853e+02,3.041e+02,5.830e+01,5.477e+02
4.7,1.626e+02,5.605e+02,6.687e+01,7.900e+02
6.2,1.824e+02,1.425e+03,6.581e+01,1.673e+03
7.8,1.984e+02,2.200e+03,6.168e+01,2.460e+03
9.4,2.064e+02,2.983e+03,6.366e+01,3.253e+03
10.9,1.910e+02,3.799e+03,6.165e+01,4.052e+03
12.5,1.824e+02,4.255e+03,6.340e+01,4.501e+03
14.0,1.856e+02,5.132e+03,6.868e+01,5.386e+03
15.6,1.999e+02,6.460e+03,7.024e+01,6.730e+03
17.2,2.190e+02,7.928e+03,7.864e+01,8.225e+03
18.7,2.159e+02,9.597e+03,8.812e+01,9.901e+03
20.3,2.128e+02,1.151e+04,8.583e+01,1.181e+04
21.8,2.177e+02,1.358e+04,7.896e+01,1.387e+04
23.4,2.495e+02,1.584e+04,9.260e+01,1.618e+04
25.0,2.837e+02,1.837e+04,1.066e+02,1.876e+04
26.5,2.858e+02,2.143e+04,1.196e+02,2.184e+04
28.1,2.676e+02,2.451e+04,1.259e+02,2.491e+04
29.7,2.744e+02,2.740e+04,1.281e+02,2.780e+04
31.2,2.586e+02,3.046e+04,1.394e+02,3.086e+04
32.8,2.449e+02,3.477e+04,1.645e+02,3.518e+04
34.3,2.498e+02,4.027e+04,1.771e+02,4.070e+04
35.9,3.448e+02,4.659e+04,1.868e+02,4.712e+04
37.5,4.682e+02,5.494e+04,1.923e+02,5.561e+04
39.0,5.757e+02,6.455e+04,2.340e+02,6.536e+04
40.6,6.773e+02,7.715e+04,3.251e+02,7.815e+04
42.1,8.142e+02,9.197e+04,4.095e+02,9.320e+04
43.7,1.023e+03,1.110e+05,5.134e+02,1.125e+05
45.3,1.306e+03,1.365e+05,5.744e+02,1.384e+05
46.8,1.601e+03,1.690e+05,6.017e+02,1.712e+05
48.4,1.893e+03,2.121e+05,6.784e+02,2.147e+05
49.9,2.216e+03,2.638e+05,8.740e+02,2.668e+05
51.5,2.605e+03,3.304e+05,1.188e+03,3.342e+05
53.1,3.002e+03,4.040e+05,1.457e+03,4.085e+05
54.6,3.256e+03,5.105e+05,1.860e+03,5.157e+05
56.2,4.046e+03,7.019e+05,2.614e+03,7.086e+05
57.7,6.810e+03,9.717e+05,2.996e+03,9.815e+05
59.3,1.347e+04,1.511e+06,2.895e+03,1.528e+06
60.9,2.281e+04,2.247e+06,7.067e+03,2.277e+06
62.4,2.893e+04,2.611e+06,2.191e+04,2.662e+06
64.0,3.029e+04,2.555e+06,3.636e+04,2.622e+06
65.5,2.104e+04,2.024e+06,3.531e+04,2.080e+06
67.1,1.057e+04,1.278e+06,3.393e+04,1.322e+06
68.7,5.626e+03,8.054e+05,3.134e+04,8.424e+05
