freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.646e+03,3.384e+04,7.981e+03,4.347e+04
1.5,8.338e+03,1.400e+05,4.212e+04,1.905e+05
3.1,1.072e+04,1.204e+05,3.879e+04,1.699e+05
4.6,1.256e+04,1.342e+05,3.936e+04,1.861e+05
6.1,1.270e+04,1.634e+05,3.597e+04,2.121e+05
7.6,1.261e+04,2.274e+05,4.280e+04,2.828e+05
9.2,1.269e+04,2.744e+05,3.538e+04,3.224e+05
10.7,1.485e+04,2.870e+05,3.266e+04,3.345e+05
12.2,1.446e+04,3.279e+05,2.574e+04,3.681e+05
13.7,1.420e+04,4.325e+05,2.372e+04,4.704e+05
15.3,1.208e+04,5.800e+05,2.301e+04,6.151e+05
16.8,1.230e+04,7.175e+05,2.534e+04,7.551e+05
18.3,1.419e+04,8.748e+05,2.658e+04,9.156e+05
19.9,1.347e+04,1.044e+06,2.788e+04,1.085e+06
21.4,1.331e+04,1.230e+06,3.298e+04,1.277e+06
22.9,1.513e+04,1.468e+06,3.307e+04,1.516e+06
24.4,1.231e+04,1.816e+06,3.800e+04,1.866e+06
26.0,1.363e+04,2.119e+06,4.315e+04,2.176e+06
27.5,1.469e+04,2.560e+06,5.196e+04,2.626e+06
29.0,1.468e+04,3.046e+06,5.991e+04,3.121e+06
30.6,1.581e+04,3.724e+06,7.096e+04,3.811e+06
32.1,1.763e+04,4.479e+06,9.948e+04,4.596e+06
33.6,1.869e+04,5.684e+06,1.376e+05,5.840e+06
35.1,1.789e+04,7.527e+06,1.537e+05,7.699e+06
36.7,1.915e+04,1.061e+07,1.729e+05,1.080e+07
38.2,1.929e+04,1.503e+07,2.228e+05,1.527e+07
39.7,2.466e+04,1.363e+07,2.141e+05,1.387e+07
41.2,2.446e+04,1.059e+07,1.817e+05,1.080e+07
42.8,2.134e+04,1.532e+07,2.603e+05,1.560e+07
44.3,2.354e+04,1.920e+07,3.570e+05,1.958e+07
45.8,2.148e+04,1.790e+07,3.836e+05,1.830e+07
47.4,1.609e+04,1.221e+07,3.055e+05,1.253e+07
48.9,1.614e+04,8.052e+06,2.488e+05,8.317e+06
50.4,1.812e+04,3.305e+06,1.537e+05,3.477e+06
51.9,1.908e+04,9.377e+05,9.477e+04,1.052e+06
53.5,1.961e+04,6.044e+05,1.169e+05,7.409e+05
55.0,2.247e+04,5.046e+05,1.812e+05,7.083e+05
