freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.171e+04,6.045e+03,3.285e+03,9.104e+04
1.5,2.039e+05,2.732e+04,1.924e+04,2.504e+05
3.1,2.342e+05,3.270e+04,2.464e+04,2.916e+05
4.6,2.907e+05,3.335e+04,2.162e+04,3.457e+05
6.1,3.947e+05,3.145e+04,2.146e+04,4.476e+05
7.6,4.232e+05,3.067e+04,2.654e+04,4.804e+05
9.2,5.486e+05,2.870e+04,2.512e+04,6.024e+05
10.7,6.862e+05,2.504e+04,2.116e+04,7.324e+05
12.2,7.468e+05,2.843e+04,2.297e+04,7.982e+05
13.8,7.599e+05,2.939e+04,2.231e+04,8.116e+05
15.3,7.934e+05,2.649e+04,1.579e+04,8.357e+05
16.8,9.214e+05,2.597e+04,1.538e+04,9.627e+05
18.3,9.659e+05,2.252e+04,1.531e+04,1.004e+06
19.9,1.112e+06,2.514e+04,1.761e+04,1.155e+06
21.4,1.304e+06,2.658e+04,1.565e+04,1.347e+06
22.9,1.416e+06,2.332e+04,1.275e+04,1.453e+06
24.5,1.527e+06,2.076e+04,1.450e+04,1.563e+06
26.0,1.814e+06,2.311e+04,1.511e+04,1.852e+06
27.5,2.070e+06,2.650e+04,1.157e+04,2.108e+06
29.0,2.310e+06,3.353e+04,1.044e+04,2.354e+06
30.6,2.551e+06,2.876e+04,1.139e+04,2.591e+06
32.1,2.914e+06,3.017e+04,1.195e+04,2.956e+06
33.6,3.247e+06,3.071e+04,1.353e+04,3.291e+06
35.1,3.724e+06,2.290e+04,1.253e+04,3.760e+06
36.7,4.236e+06,2.749e+04,1.478e+04,4.278e+06
38.2,4.975e+06,3.036e+04,1.929e+04,5.025e+06
39.7,5.899e+06,2.763e+04,2.107e+04,5.947e+06
41.3,7.022e+06,3.237e+04,1.834e+04,7.072e+06
42.8,8.473e+06,3.005e+04,2.287e+04,8.526e+06
44.3,1.011e+07,3.099e+04,2.433e+04,1.016e+07
45.8,1.263e+07,3.793e+04,2.795e+04,1.270e+07
47.4,1.594e+07,3.989e+04,2.730e+04,1.600e+07
48.9,2.008e+07,4.023e+04,2.503e+04,2.015e+07
50.4,2.386e+07,4.051e+04,2.424e+04,2.392e+07
52.0,3.143e+07,4.136e+04,2.410e+04,3.149e+07
53.5,4.990e+07,7.603e+04,3.344e+04,5.001e+07
