freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.263e+01,8.311e+00,1.608e+02,1.818e+02
1.6,1.676e+01,1.924e+01,1.085e+02,1.445e+02
3.1,1.357e+01,1.850e+01,3.606e+01,6.814e+01
4.7,1.473e+01,2.056e+01,3.755e+02,4.108e+02
6.2,1.456e+01,2.168e+01,1.328e+03,1.364e+03
7.8,1.440e+01,2.294e+01,2.326e+03,2.363e+03
9.4,1.395e+01,3.857e+01,3.366e+03,3.418e+03
10.9,1.372e+01,5.072e+01,3.220e+03,3.285e+03
12.5,1.491e+01,3.137e+01,3.765e+03,3.811e+03
14.0,1.552e+01,2.623e+01,5.553e+03,5.595e+03
15.6,1.644e+01,2.787e+01,7.797e+03,7.841e+03
17.1,1.690e+01,3.299e+01,9.815e+03,9.865e+03
18.7,1.960e+01,4.143e+01,1.201e+04,1.207e+04
20.3,1.993e+01,4.290e+01,1.483e+04,1.489e+04
21.8,2.865e+01,4.681e+01,1.831e+04,1.838e+04
23.4,4.062e+01,5.025e+01,2.214e+04,2.223e+04
24.9,4.127e+01,5.690e+01,2.670e+04,2.680e+04
26.5,3.259e+01,5.877e+01,3.155e+04,3.164e+04
28.1,2.521e+01,8.262e+01,3.655e+04,3.665e+04
29.6,5.291e+01,1.083e+02,4.131e+04,4.147e+04
31.2,1.043e+02,1.153e+02,4.667e+04,4.689e+04
32.7,1.434e+02,1.136e+02,5.219e+04,5.245e+04
34.3,1.991e+02,1.283e+02,5.685e+04,5.718e+04
35.9,2.106e+02,1.532e+02,5.679e+04,5.716e+04
37.4,2.173e+02,1.905e+02,5.075e+04,5.116e+04
39.0,2.511e+02,1.822e+02,4.177e+04,4.220e+04
40.5,3.217e+02,1.853e+02,4.459e+04,4.510e+04
42.1,4.541e+02,3.297e+02,5.625e+04,5.704e+04
43.7,6.383e+02,3.364e+02,7.244e+04,7.341e+04
45.2,8.973e+02,3.841e+02,9.480e+04,9.609e+04
46.8,1.373e+03,7.633e+02,1.239e+05,1.260e+05
48.3,2.161e+03,1.048e+03,1.607e+05,1.639e+05
49.9,4.740e+03,1.242e+03,2.392e+05,2.452e+05
51.4,8.587e+03,1.453e+03,3.133e+05,3.233e+05
53.0,7.623e+03,1.521e+03,2.400e+05,2.492e+05
54.6,5.690e+03,2.093e+03,1.626e+05,1.704e+05
56.1,4.459e+03,2.581e+03,1.247e+05,1.318e+05
57.7,3.348e+03,2.435e+03,1.067e+05,1.125e+05
59.2,2.899e+03,2.252e+03,9.632e+04,1.015e+05
60.8,3.586e+03,2.128e+03,8.296e+04,8.867e+04
62.4,3.706e+03,1.531e+03,6.737e+04,7.260e+04
63.9,4.574e+03,1.238e+03,5.897e+04,6.478e+04
65.5,6.425e+03,1.777e+03,5.802e+04,6.623e+04
67.0,6.723e+03,2.838e+03,5.417e+04,6.373e+04
68.6,4.309e+03,3.809e+03,4.124e+04,4.935e+04
70.2,2.221e+03,4.078e+03,2.857e+04,3.487e+04
71.7,2.129e+03,4.681e+03,2.341e+04,3.022e+04
73.3,3.458e+03,5.898e+03,2.816e+04,3.751e+04
74.8,4.145e+03,6.054e+03,3.257e+04,4.277e+04
76.4,4.198e+03,4.642e+03,3.338e+04,4.222e+04
78.0,4.541e+03,3.397e+03,3.372e+04,4.166e+04
79.5,5.700e+03,2.454e+03,3.352e+04,4.168e+04
81.1,7.072e+03,1.906e+03,3.297e+04,4.194e+04
82.6,8.371e+03,1.565e+03,3.104e+04,4.098e+04
84.2,1.037e+04,1.441e+03,2.979e+04,4.160e+04
85.7,1.274e+04,1.402e+03,2.858e+04,4.273e+04
87.3,1.484e+04,1.409e+03,2.657e+04,4.282e+04
88.9,1.698e+04,1.513e+03,2.407e+04,4.257e+04
90.4,1.878e+04,1.707e+03,2.055e+04,4.104e+04
92.0,1.930e+04,1.975e+03,1.624e+04,3.751e+04
93.5,1.728e+04,2.184e+03,1.237e+04,3.183e+04
95.1,1.235e+04,2.343e+03,1.084e+04,2.553e+04
96.7,6.969e+03,2.457e+03,1.080e+04,2.023e+04
98.2,3.615e+03,2.340e+03,1.054e+04,1.650e+04
99.8,3.631e+03,2.738e+03,1.222e+04,1.859e+04
101.3,1.328e+04,3.984e+03,1.421e+04,3.147e+04
102.9,2.739e+04,5.971e+03,1.412e+04,4.748e+04
104.5,3.367e+04,5.001e+03,1.362e+04,5.229e+04
106.0,4.552e+04,3.429e+03,1.538e+04,6.432e+04
107.6,6.698e+04,3.097e+03,1.818e+04,8.826e+04
109.1,9.025e+04,3.144e+03,2.026e+04,1.137e+05
110.7,1.041e+05,3.048e+03,2.035e+04,1.275e+05
112.3,1.007e+05,2.665e+03,1.900e+04,1.224e+05
113.8,8.405e+04,1.898e+03,1.720e+04,1.032e+05
115.4,6.219e+04,1.339e+03,1.558e+04,7.911e+04
116.9,4.647e+04,1.177e+03,1.433e+04,6.198e+04
118.5,3.738e+04,1.049e+03,1.403e+04,5.246e+04
120.0,3.403e+04,1.216e+03,1.359e+04,4.884e+04
121.6,3.234e+04,1.609e+03,1.304e+04,4.699e+04
123.2,3.203e+04,2.105e+03,1.262e+04,4.675e+04
124.7,3.369e+04,2.813e+03,1.196e+04,4.846e+04
126.3,3.773e+04,3.299e+03,1.114e+04,5.217e+04
127.8,4.108e+04,3.813e+03,1.028e+04,5.517e+04
129.4,4.296e+04,4.345e+03,9.741e+03,5.704e+04
131.0,3.888e+04,4.404e+03,8.932e+03,5.222e+04
132.5,2.705e+04,3.592e+03,6.201e+03,3.684e+04
134.1,7.295e+03,1.469e+03,1.954e+03,1.072e+04
135.6,2.135e+03,1.189e+03,9.408e+02,4.265e+03
137.2,1.792e+03,1.190e+03,8.724e+02,3.854e+03
138.8,1.859e+03,1.170e+03,1.071e+03,4.099e+03
140.3,1.736e+03,1.356e+03,1.024e+03,4.116e+03
141.9,1.343e+03,1.175e+03,9.557e+02,3.474e+03
143.4,1.240e+03,1.317e+03,1.089e+03,3.647e+03
145.0,1.212e+03,2.052e+03,1.089e+03,4.353e+03
146.6,1.322e+03,3.869e+03,1.224e+03,6.415e+03
148.1,1.523e+03,6.555e+03,1.686e+03,9.764e+03
149.7,1.575e+03,8.212e+03,2.431e+03,1.222e+04
151.2,1.747e+03,1.620e+04,6.224e+03,2.417e+04
152.8,1.550e+03,4.013e+04,1.541e+04,5.709e+04
154.3,2.162e+03,6.087e+04,2.601e+04,8.904e+04
155.9,2.149e+03,5.298e+04,2.418e+04,7.931e+04
157.5,2.132e+03,3.924e+04,1.904e+04,6.041e+04
159.0,2.585e+03,3.280e+04,1.745e+04,5.284e+04
160.6,2.801e+03,3.120e+04,1.685e+04,5.084e+04
162.1,3.073e+03,3.397e+04,1.832e+04,5.536e+04
163.7,3.117e+03,3.303e+04,1.832e+04,5.448e+04
165.3,2.886e+03,2.650e+04,1.574e+04,4.513e+04
166.8,2.726e+03,2.232e+04,1.419e+04,3.924e+04
168.4,2.457e+03,1.827e+04,1.221e+04,3.293e+04
