freq,psd_x,psd_y,psd_z,psd_xyz
48.9,2.495e+07,1.575e+04,1.718e+04,2.498e+07
50.4,3.256e+07,1.792e+04,1.689e+04,3.260e+07
51.9,4.730e+07,2.101e+04,1.660e+04,4.734e+07
53.5,7.300e+07,3.530e+04,1.466e+04,7.305e+07
55.0,1.177e+08,2.054e+05,1.657e+04,1.179e+08
56.5,1.847e+08,6.717e+05,2.668e+04,1.854e+08
58.0,2.320e+08,1.283e+06,3.345e+04,2.333e+08
59.6,2.324e+08,1.793e+06,8.074e+04,2.342e+08
61.1,1.998e+08,1.835e+06,7.945e+04,2.018e+08
62.6,1.475e+08,1.670e+06,6.987e+04,1.493e+08
64.2,1.046e+08,2.007e+06,1.667e+05,1.068e+08
65.7,7.701e+07,2.585e+06,4.024e+05,8.000e+07
67.2,5.748e+07,2.153e+06,4.929e+05,6.013e+07
68.7,4.376e+07,1.039e+06,3.234e+05,4.512e+07
70.3,3.417e+07,5.164e+05,1.784e+05,3.486e+07
71.8,2.743e+07,3.712e+05,1.514e+05,2.795e+07
73.3,2.261e+07,2.033e+05,1.398e+05,2.296e+07
74.8,1.856e+07,1.192e+05,1.313e+05,1.881e+07
76.4,1.490e+07,9.033e+04,1.226e+05,1.512e+07
77.9,1.258e+07,1.129e+05,1.206e+05,1.282e+07
79.4,1.063e+07,2.128e+05,1.418e+05,1.098e+07
81.0,9.015e+06,3.170e+05,1.367e+05,9.469e+06
82.5,8.059e+06,2.853e+05,7.371e+04,8.418e+06
84.0,7.146e+06,2.014e+05,3.041e+04,7.378e+06
85.5,6.218e+06,1.973e+05,2.538e+04,6.440e+06
87.1,6.194e+06,2.080e+05,2.299e+04,6.425e+06
88.6,6.570e+06,2.649e+05,2.202e+04,6.857e+06
90.1,6.244e+06,3.900e+05,2.782e+04,6.662e+06
91.7,5.292e+06,5.444e+05,3.361e+04,5.870e+06
93.2,5.072e+06,5.992e+05,3.879e+04,5.710e+06
94.7,4.848e+06,5.770e+05,5.461e+04,5.479e+06
96.2,5.448e+06,4.897e+05,1.707e+05,6.108e+06
97.8,7.339e+06,3.348e+05,3.964e+05,8.071e+06
99.3,8.265e+06,2.406e+05,4.936e+05,8.999e+06
100.8,7.274e+06,1.454e+05,3.653e+05,7.785e+06
102.3,7.175e+06,9.730e+04,3.626e+05,7.635e+06
103.9,7.371e+06,1.253e+05,4.004e+05,7.896e+06
105.4,6.472e+06,1.698e+05,4.312e+05,7.073e+06
106.9,5.940e+06,1.514e+05,3.370e+05,6.428e+06
108.5,5.972e+06,2.186e+05,3.200e+05,6.511e+06
110.0,5.883e+06,2.785e+05,3.105e+05,6.472e+06
111.5,5.683e+06,3.356e+05,2.862e+05,6.305e+06
113.0,5.330e+06,4.590e+05,3.104e+05,6.100e+06
114.6,4.970e+06,5.943e+05,3.576e+05,5.922e+06
116.1,4.786e+06,6.999e+05,4.023e+05,5.888e+06
117.6,4.584e+06,7.373e+05,4.158e+05,5.737e+06
119.1,4.270e+06,6.428e+05,3.766e+05,5.290e+06
120.7,4.000e+06,5.568e+05,3.547e+05,4.911e+06
122.2,3.761e+06,4.998e+05,3.255e+05,4.586e+06
123.7,3.599e+06,4.173e+05,2.828e+05,4.299e+06
125.3,3.490e+06,3.188e+05,2.327e+05,4.041e+06
126.8,3.351e+06,2.709e+05,1.862e+05,3.808e+06
128.3,3.166e+06,2.795e+05,1.588e+05,3.604e+06
129.8,3.159e+06,2.967e+05,1.450e+05,3.601e+06
131.4,2.947e+06,3.164e+05,1.389e+05,3.403e+06
132.9,1.988e+06,2.276e+05,1.004e+05,2.316e+06
134.4,9.259e+05,9.947e+04,4.973e+04,1.075e+06
135.9,8.192e+05,8.099e+04,3.494e+04,9.351e+05
137.5,7.151e+05,6.930e+04,2.906e+04,8.135e+05
139.0,6.436e+05,6.190e+04,2.641e+04,7.319e+05
140.5,6.431e+05,5.313e+04,2.303e+04,7.193e+05
142.1,6.407e+05,5.673e+04,2.230e+04,7.197e+05
143.6,6.069e+05,4.927e+04,2.226e+04,6.784e+05
145.1,5.918e+05,4.550e+04,2.085e+04,6.582e+05
146.6,6.617e+05,4.330e+04,2.356e+04,7.286e+05
148.2,7.792e+05,4.677e+04,2.603e+04,8.520e+05
149.7,9.392e+05,5.445e+04,2.660e+04,1.020e+06
151.2,1.051e+06,6.239e+04,2.764e+04,1.141e+06
152.8,8.519e+05,6.029e+04,3.021e+04,9.424e+05
154.3,9.239e+05,6.552e+04,3.195e+04,1.021e+06
155.8,8.633e+05,7.497e+04,3.429e+04,9.726e+05
157.3,7.868e+05,7.379e+04,3.320e+04,8.938e+05
158.9,8.698e+05,6.805e+04,2.966e+04,9.675e+05
160.4,9.582e+05,6.177e+04,2.704e+04,1.047e+06
161.9,9.323e+05,6.748e+04,2.500e+04,1.025e+06
163.4,9.983e+05,8.080e+04,2.871e+04,1.108e+06
165.0,1.083e+06,8.931e+04,3.326e+04,1.206e+06
166.5,1.090e+06,9.945e+04,3.654e+04,1.226e+06
168.0,1.219e+06,1.216e+05,4.052e+04,1.382e+06
169.6,1.355e+06,1.302e+05,4.031e+04,1.525e+06
171.1,1.583e+06,1.482e+05,4.421e+04,1.775e+06
172.6,2.210e+06,1.903e+05,5.291e+04,2.453e+06
174.1,2.666e+06,2.092e+05,5.929e+04,2.935e+06
175.7,3.187e+06,2.116e+05,6.179e+04,3.461e+06
177.2,3.798e+06,2.112e+05,6.332e+04,4.073e+06
178.7,3.987e+06,2.127e+05,5.970e+04,4.259e+06
180.2,4.002e+06,2.293e+05,5.604e+04,4.287e+06
181.8,4.224e+06,2.382e+05,5.057e+04,4.513e+06
183.3,4.147e+06,2.232e+05,4.376e+04,4.414e+06
184.8,4.250e+06,2.114e+05,3.908e+04,4.501e+06
186.4,4.129e+06,1.908e+05,3.380e+04,4.353e+06
187.9,3.304e+06,1.818e+05,3.175e+04,3.517e+06
189.4,2.498e+06,1.426e+05,3.398e+04,2.675e+06
190.9,2.266e+06,1.076e+05,3.235e+04,2.406e+06
192.5,2.177e+06,7.884e+04,2.612e+04,2.282e+06
194.0,2.264e+06,7.083e+04,2.252e+04,2.358e+06
195.5,1.436e+06,3.943e+04,9.111e+03,1.484e+06
