freq,psd_x,psd_y,psd_z,psd_xyz
146.7,1.124e+06,1.081e+05,3.317e+04,1.265e+06
148.2,1.242e+06,1.205e+05,3.593e+04,1.398e+06
149.7,1.275e+06,1.316e+05,3.350e+04,1.440e+06
151.3,1.284e+06,1.410e+05,3.230e+04,1.457e+06
152.8,1.297e+06,1.440e+05,3.671e+04,1.477e+06
154.3,1.421e+06,1.634e+05,3.908e+04,1.623e+06
155.8,1.335e+06,1.787e+05,4.813e+04,1.562e+06
157.4,1.407e+06,1.917e+05,4.512e+04,1.644e+06
158.9,1.498e+06,1.659e+05,4.105e+04,1.705e+06
160.4,1.470e+06,1.579e+05,3.811e+04,1.666e+06
162.0,1.479e+06,1.768e+05,4.027e+04,1.696e+06
163.5,1.577e+06,1.778e+05,3.410e+04,1.789e+06
165.0,1.657e+06,1.782e+05,3.244e+04,1.868e+06
166.5,1.942e+06,2.096e+05,4.727e+04,2.199e+06
168.1,2.254e+06,2.298e+05,5.447e+04,2.538e+06
169.6,2.559e+06,2.102e+05,4.785e+04,2.817e+06
171.1,2.938e+06,1.817e+05,3.947e+04,3.159e+06
172.6,3.220e+06,1.701e+05,3.903e+04,3.429e+06
174.2,3.756e+06,1.617e+05,3.947e+04,3.957e+06
175.7,4.381e+06,1.660e+05,4.323e+04,4.590e+06
177.2,4.386e+06,1.632e+05,3.453e+04,4.583e+06
178.8,4.168e+06,1.611e+05,2.825e+04,4.357e+06
180.3,4.458e+06,1.604e+05,3.049e+04,4.649e+06
181.8,4.592e+06,1.528e+05,3.281e+04,4.777e+06
183.3,4.270e+06,1.215e+05,3.277e+04,4.424e+06
184.9,4.476e+06,1.134e+05,2.405e+04,4.614e+06
186.4,4.430e+06,1.225e+05,2.443e+04,4.577e+06
187.9,4.096e+06,1.315e+05,2.648e+04,4.254e+06
189.5,4.163e+06,1.272e+05,2.756e+04,4.318e+06
191.0,4.294e+06,1.472e+05,3.179e+04,4.473e+06
192.5,4.459e+06,1.506e+05,3.313e+04,4.643e+06
194.0,4.486e+06,1.749e+05,3.226e+04,4.693e+06
195.6,1.779e+06,1.102e+05,1.766e+04,1.907e+06
