freq,psd_x,psd_y,psd_z,psd_xyz
127.8,5.023e+04,1.573e+03,9.736e+03,6.154e+04
129.4,5.202e+04,1.478e+03,9.472e+03,6.296e+04
130.9,5.170e+04,1.595e+03,1.009e+04,6.338e+04
132.5,3.740e+04,1.404e+03,8.161e+03,4.697e+04
134.1,8.475e+03,5.625e+02,2.117e+03,1.115e+04
135.6,1.718e+03,3.268e+02,6.955e+02,2.740e+03
137.2,1.323e+03,2.793e+02,6.810e+02,2.283e+03
138.7,1.119e+03,2.639e+02,6.422e+02,2.025e+03
140.3,1.006e+03,2.568e+02,5.577e+02,1.820e+03
141.9,9.017e+02,2.751e+02,5.099e+02,1.687e+03
143.4,8.252e+02,3.349e+02,5.069e+02,1.667e+03
145.0,8.634e+02,4.302e+02,5.424e+02,1.836e+03
146.5,9.616e+02,6.533e+02,5.793e+02,2.194e+03
148.1,9.857e+02,1.322e+03,7.580e+02,3.066e+03
149.7,8.290e+02,2.167e+03,9.766e+02,3.973e+03
151.2,7.228e+02,2.456e+03,1.109e+03,4.288e+03
152.8,6.844e+02,2.657e+03,1.207e+03,4.549e+03
154.3,7.129e+02,2.782e+03,1.339e+03,4.834e+03
155.9,7.846e+02,2.518e+03,1.392e+03,4.694e+03
157.4,9.030e+02,2.376e+03,1.540e+03,4.819e+03
159.0,1.069e+03,2.356e+03,1.767e+03,5.192e+03
160.6,1.228e+03,2.452e+03,2.056e+03,5.736e+03
162.1,1.599e+03,3.405e+03,2.852e+03,7.856e+03
163.7,1.472e+03,5.154e+03,4.133e+03,1.076e+04
165.2,4.896e+02,6.075e+03,4.466e+03,1.103e+04
166.8,2.905e+02,6.438e+03,4.763e+03,1.149e+04
168.4,2.174e+02,4.824e+03,3.868e+03,8.910e+03
169.9,1.564e+02,3.723e+03,3.118e+03,6.998e+03
171.5,1.482e+02,2.223e+03,2.138e+03,4.509e+03
173.0,1.700e+02,1.111e+03,1.119e+03,2.400e+03
174.6,2.009e+02,9.104e+02,8.598e+02,1.971e+03
176.2,1.984e+02,1.114e+03,6.621e+02,1.974e+03
177.7,3.174e+02,1.609e+03,9.628e+02,2.889e+03
179.3,5.335e+02,2.038e+03,1.681e+03,4.253e+03
180.8,7.676e+02,2.272e+03,2.289e+03,5.328e+03
182.4,1.286e+03,3.628e+03,3.885e+03,8.799e+03
183.9,2.310e+03,6.527e+03,6.877e+03,1.571e+04
185.5,3.011e+03,9.711e+03,9.986e+03,2.271e+04
187.1,2.582e+03,1.075e+04,1.094e+04,2.428e+04
188.6,1.968e+03,1.054e+04,1.092e+04,2.342e+04
190.2,1.781e+03,1.049e+04,1.116e+04,2.342e+04
191.7,1.672e+03,9.360e+03,1.040e+04,2.143e+04
193.3,1.487e+03,7.654e+03,9.120e+03,1.826e+04
194.9,1.349e+03,6.996e+03,8.056e+03,1.640e+04
196.4,1.477e+03,7.296e+03,8.512e+03,1.729e+04
198.0,1.884e+03,7.781e+03,9.476e+03,1.914e+04
199.5,2.150e+03,7.851e+03,9.859e+03,1.986e+04
