freq,psd_x,psd_y,psd_z,psd_xyz
84.2,1.855e+03,8.187e+03,1.968e+03,1.201e+04
85.8,2.606e+03,6.513e+03,2.218e+03,1.134e+04
87.3,3.872e+03,6.342e+03,2.581e+03,1.279e+04
88.9,5.360e+03,7.018e+03,2.661e+03,1.504e+04
90.4,6.106e+03,7.860e+03,2.240e+03,1.621e+04
92.0,5.955e+03,8.409e+03,1.748e+03,1.611e+04
93.5,5.100e+03,9.457e+03,1.588e+03,1.615e+04
95.1,4.754e+03,1.100e+04,2.022e+03,1.777e+04
96.7,5.856e+03,1.163e+04,3.146e+03,2.063e+04
98.2,7.524e+03,1.234e+04,4.527e+03,2.439e+04
99.8,9.550e+03,1.532e+04,5.443e+03,3.031e+04
101.3,1.012e+04,1.756e+04,5.269e+03,3.295e+04
102.9,1.120e+04,1.861e+04,3.069e+03,3.288e+04
104.5,1.383e+04,2.297e+04,1.590e+03,3.839e+04
106.0,1.808e+04,2.945e+04,1.344e+03,4.887e+04
107.6,2.499e+04,3.684e+04,1.591e+03,6.343e+04
109.1,3.129e+04,4.284e+04,1.971e+03,7.610e+04
110.7,3.156e+04,4.961e+04,2.386e+03,8.355e+04
112.3,2.668e+04,5.789e+04,2.737e+03,8.731e+04
113.8,2.181e+04,6.643e+04,3.203e+03,9.145e+04
115.4,1.906e+04,7.528e+04,4.189e+03,9.853e+04
116.9,1.995e+04,8.898e+04,6.073e+03,1.150e+05
118.5,2.296e+04,1.054e+05,8.409e+03,1.368e+05
120.1,2.753e+04,1.218e+05,1.064e+04,1.599e+05
121.6,3.302e+04,1.380e+05,1.227e+04,1.833e+05
123.2,3.810e+04,1.534e+05,1.370e+04,2.052e+05
124.7,4.293e+04,1.700e+05,1.560e+04,2.285e+05
126.3,4.589e+04,1.875e+05,1.712e+04,2.505e+05
127.8,4.814e+04,2.149e+05,1.920e+04,2.822e+05
129.4,5.157e+04,2.609e+05,2.188e+04,3.343e+05
131.0,5.158e+04,3.081e+05,2.521e+04,3.849e+05
132.5,3.843e+04,2.624e+05,2.213e+04,3.230e+05
134.1,1.459e+04,6.535e+04,5.978e+03,8.592e+04
135.6,7.747e+03,1.360e+04,1.480e+03,2.283e+04
137.2,5.828e+03,1.281e+04,1.297e+03,1.993e+04
138.8,4.154e+03,1.329e+04,1.290e+03,1.874e+04
140.3,2.989e+03,1.431e+04,1.534e+03,1.883e+04
141.9,1.915e+03,1.372e+04,1.793e+03,1.742e+04
143.4,1.190e+03,1.223e+04,1.960e+03,1.538e+04
145.0,7.594e+02,1.003e+04,1.929e+03,1.272e+04
146.6,5.860e+02,7.726e+03,1.695e+03,1.001e+04
148.1,5.262e+02,5.969e+03,1.223e+03,7.718e+03
149.7,6.860e+02,7.891e+03,1.136e+03,9.712e+03
151.2,1.116e+03,1.308e+04,1.816e+03,1.601e+04
152.8,1.436e+03,1.473e+04,2.276e+03,1.844e+04
154.4,1.694e+03,1.362e+04,2.656e+03,1.797e+04
155.9,1.962e+03,1.404e+04,3.078e+03,1.908e+04
157.5,2.089e+03,1.377e+04,3.201e+03,1.906e+04
159.0,2.068e+03,1.309e+04,3.160e+03,1.832e+04
160.6,2.107e+03,1.324e+04,3.353e+03,1.870e+04
162.1,2.097e+03,1.388e+04,3.712e+03,1.969e+04
163.7,2.153e+03,1.731e+04,4.577e+03,2.404e+04
165.3,2.149e+03,2.167e+04,5.864e+03,2.968e+04
166.8,1.952e+03,2.401e+04,7.098e+03,3.306e+04
168.4,2.268e+03,2.881e+04,7.382e+03,3.846e+04
169.9,2.823e+03,3.906e+04,9.700e+03,5.158e+04
171.5,3.029e+03,5.004e+04,1.410e+04,6.717e+04
173.1,3.173e+03,5.933e+04,1.767e+04,8.017e+04
174.6,3.627e+03,7.268e+04,2.195e+04,9.826e+04
176.2,4.210e+03,9.152e+04,2.898e+04,1.247e+05
177.7,4.623e+03,1.179e+05,4.089e+04,1.634e+05
179.3,5.426e+03,1.429e+05,5.447e+04,2.028e+05
180.9,6.431e+03,1.703e+05,7.090e+04,2.476e+05
182.4,7.900e+03,1.917e+05,8.663e+04,2.862e+05
184.0,1.126e+04,1.950e+05,8.836e+04,2.946e+05
185.5,1.475e+04,1.829e+05,9.273e+04,2.903e+05
187.1,1.455e+04,1.750e+05,9.799e+04,2.875e+05
188.7,1.527e+04,1.730e+05,1.073e+05,2.955e+05
190.2,1.609e+04,1.673e+05,1.123e+05,2.957e+05
191.8,1.380e+04,1.494e+05,9.820e+04,2.614e+05
193.3,1.323e+04,1.194e+05,7.583e+04,2.084e+05
194.9,1.378e+04,9.703e+04,6.383e+04,1.746e+05
196.4,1.317e+04,8.420e+04,6.255e+04,1.599e+05
198.0,1.277e+04,7.756e+04,6.601e+04,1.563e+05
199.6,1.272e+04,7.569e+04,7.060e+04,1.590e+05
