freq,psd_x,psd_y,psd_z,psd_xyz
79.5,1.261e+03,3.486e+04,1.976e+03,3.810e+04
81.1,1.479e+03,2.215e+04,1.638e+03,2.527e+04
82.7,1.816e+03,1.483e+04,1.580e+03,1.823e+04
84.2,2.325e+03,1.079e+04,1.792e+03,1.491e+04
85.8,2.817e+03,8.073e+03,2.257e+03,1.315e+04
87.3,2.616e+03,6.319e+03,2.203e+03,1.114e+04
88.9,2.576e+03,6.253e+03,1.619e+03,1.045e+04
90.5,2.558e+03,6.599e+03,1.007e+03,1.016e+04
92.0,2.613e+03,6.641e+03,7.709e+02,1.003e+04
93.6,2.475e+03,6.797e+03,9.044e+02,1.018e+04
95.1,2.510e+03,7.596e+03,1.521e+03,1.163e+04
96.7,3.000e+03,8.048e+03,2.856e+03,1.390e+04
98.3,3.178e+03,8.883e+03,4.423e+03,1.648e+04
99.8,4.085e+03,1.189e+04,5.723e+03,2.170e+04
101.4,4.539e+03,1.598e+04,6.120e+03,2.664e+04
102.9,5.955e+03,2.198e+04,4.359e+03,3.229e+04
104.5,9.353e+03,2.772e+04,2.737e+03,3.981e+04
106.1,1.353e+04,3.279e+04,2.444e+03,4.877e+04
107.6,1.877e+04,3.976e+04,2.759e+03,6.129e+04
109.2,1.953e+04,4.865e+04,4.130e+03,7.231e+04
110.7,2.145e+04,5.947e+04,5.355e+03,8.628e+04
112.3,2.369e+04,6.236e+04,4.964e+03,9.101e+04
113.8,2.251e+04,7.101e+04,5.164e+03,9.869e+04
115.4,1.936e+04,8.176e+04,6.239e+03,1.074e+05
117.0,1.945e+04,9.493e+04,8.451e+03,1.228e+05
118.5,2.256e+04,1.104e+05,1.041e+04,1.434e+05
120.1,2.491e+04,1.319e+05,1.227e+04,1.691e+05
121.6,2.671e+04,1.514e+05,1.378e+04,1.919e+05
123.2,3.123e+04,1.680e+05,1.562e+04,2.149e+05
124.8,3.852e+04,1.811e+05,1.736e+04,2.370e+05
126.3,4.499e+04,1.975e+05,1.952e+04,2.620e+05
127.9,4.516e+04,2.153e+05,2.136e+04,2.818e+05
129.4,4.492e+04,2.457e+05,2.406e+04,3.147e+05
131.0,4.179e+04,2.786e+05,2.846e+04,3.489e+05
132.6,2.490e+04,2.218e+05,2.466e+04,2.714e+05
134.1,1.220e+04,5.001e+04,5.048e+03,6.726e+04
135.7,7.600e+03,1.075e+04,7.653e+02,1.912e+04
137.2,5.219e+03,1.114e+04,7.750e+02,1.714e+04
138.8,3.716e+03,1.009e+04,9.426e+02,1.475e+04
140.4,2.454e+03,1.061e+04,1.403e+03,1.446e+04
141.9,1.595e+03,1.112e+04,1.820e+03,1.454e+04
143.5,1.128e+03,9.825e+03,1.816e+03,1.277e+04
145.0,8.177e+02,7.138e+03,1.446e+03,9.402e+03
146.6,6.770e+02,5.182e+03,9.199e+02,6.779e+03
148.2,7.982e+02,9.200e+03,1.220e+03,1.122e+04
149.7,9.297e+02,1.487e+04,1.909e+03,1.770e+04
151.3,1.383e+03,2.052e+04,2.914e+03,2.482e+04
152.8,1.697e+03,2.318e+04,3.534e+03,2.841e+04
154.4,1.868e+03,2.288e+04,3.562e+03,2.831e+04
156.0,2.157e+03,2.227e+04,3.411e+03,2.784e+04
157.5,2.521e+03,2.133e+04,3.177e+03,2.703e+04
159.1,2.708e+03,1.856e+04,2.938e+03,2.421e+04
160.6,2.808e+03,1.673e+04,2.834e+03,2.237e+04
162.2,2.957e+03,1.712e+04,2.923e+03,2.300e+04
163.8,3.264e+03,1.833e+04,3.449e+03,2.504e+04
165.3,3.548e+03,2.075e+04,4.488e+03,2.879e+04
166.9,3.575e+03,2.795e+04,6.566e+03,3.809e+04
168.4,3.626e+03,3.611e+04,9.326e+03,4.906e+04
170.0,3.739e+03,4.152e+04,1.160e+04,5.686e+04
171.6,4.194e+03,4.529e+04,1.249e+04,6.197e+04
173.1,5.286e+03,4.762e+04,1.291e+04,6.582e+04
174.7,7.102e+03,5.640e+04,1.604e+04,7.954e+04
176.2,8.750e+03,7.341e+04,2.257e+04,1.047e+05
177.8,9.760e+03,9.529e+04,3.346e+04,1.385e+05
179.4,1.023e+04,1.204e+05,4.729e+04,1.779e+05
180.9,1.073e+04,1.451e+05,6.103e+04,2.169e+05
182.5,1.226e+04,1.614e+05,7.551e+04,2.492e+05
184.0,1.765e+04,1.765e+05,9.658e+04,2.907e+05
185.6,2.594e+04,2.129e+05,1.409e+05,3.797e+05
187.1,2.899e+04,2.417e+05,1.798e+05,4.505e+05
188.7,2.682e+04,2.407e+05,1.907e+05,4.582e+05
190.3,2.357e+04,2.282e+05,1.901e+05,4.418e+05
191.8,1.852e+04,1.908e+05,1.579e+05,3.672e+05
193.4,1.482e+04,1.417e+05,1.120e+05,2.685e+05
194.9,1.382e+04,1.068e+05,8.412e+04,2.048e+05
196.5,1.327e+04,8.382e+04,6.857e+04,1.657e+05
198.1,1.342e+04,7.017e+04,6.410e+04,1.477e+05
199.6,1.448e+04,6.369e+04,6.325e+04,1.414e+05
