freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.426e+01,6.720e+00,1.470e+02,1.680e+02
1.6,1.932e+01,1.940e+01,1.040e+02,1.427e+02
3.1,1.348e+01,2.030e+01,3.697e+01,7.076e+01
4.7,1.330e+01,1.889e+01,3.774e+02,4.096e+02
6.2,1.456e+01,1.970e+01,1.317e+03,1.351e+03
7.8,1.451e+01,2.518e+01,2.294e+03,2.334e+03
9.4,1.524e+01,4.204e+01,3.275e+03,3.332e+03
10.9,1.524e+01,5.375e+01,3.145e+03,3.214e+03
12.5,1.432e+01,3.462e+01,3.786e+03,3.835e+03
14.0,1.333e+01,2.621e+01,5.621e+03,5.661e+03
15.6,1.452e+01,3.012e+01,7.802e+03,7.847e+03
17.1,1.716e+01,3.564e+01,9.699e+03,9.751e+03
18.7,2.004e+01,4.336e+01,1.157e+04,1.163e+04
20.3,2.149e+01,4.599e+01,1.412e+04,1.418e+04
21.8,2.843e+01,4.754e+01,1.735e+04,1.743e+04
23.4,3.889e+01,5.355e+01,2.165e+04,2.174e+04
24.9,3.863e+01,6.083e+01,2.609e+04,2.619e+04
26.5,3.152e+01,6.952e+01,3.074e+04,3.084e+04
28.1,2.494e+01,9.467e+01,3.544e+04,3.556e+04
29.6,4.961e+01,1.147e+02,4.051e+04,4.067e+04
31.2,9.702e+01,1.214e+02,4.537e+04,4.559e+04
32.7,1.398e+02,1.274e+02,4.767e+04,4.794e+04
34.3,1.742e+02,1.489e+02,4.374e+04,4.407e+04
35.9,1.699e+02,1.663e+02,3.837e+04,3.871e+04
37.4,1.551e+02,1.873e+02,3.190e+04,3.224e+04
39.0,1.948e+02,1.792e+02,3.183e+04,3.220e+04
40.5,2.917e+02,1.759e+02,3.929e+04,3.976e+04
42.1,4.170e+02,3.046e+02,5.085e+04,5.158e+04
43.6,5.651e+02,3.097e+02,6.403e+04,6.491e+04
45.2,8.014e+02,3.178e+02,8.366e+04,8.478e+04
46.8,1.232e+03,5.151e+02,1.143e+05,1.160e+05
48.3,2.051e+03,6.974e+02,1.573e+05,1.601e+05
49.9,4.605e+03,1.118e+03,2.390e+05,2.447e+05
51.4,8.631e+03,2.014e+03,3.298e+05,3.405e+05
53.0,7.768e+03,2.267e+03,2.626e+05,2.726e+05
54.6,5.577e+03,2.541e+03,1.711e+05,1.792e+05
56.1,4.341e+03,2.371e+03,1.301e+05,1.368e+05
57.7,3.310e+03,2.045e+03,1.116e+05,1.170e+05
59.2,3.047e+03,1.966e+03,9.677e+04,1.018e+05
60.8,3.897e+03,1.766e+03,8.214e+04,8.780e+04
62.4,4.229e+03,1.341e+03,6.739e+04,7.296e+04
63.9,5.328e+03,1.234e+03,5.949e+04,6.605e+04
65.5,7.140e+03,1.578e+03,5.889e+04,6.761e+04
67.0,7.553e+03,2.576e+03,5.472e+04,6.485e+04
68.6,4.970e+03,3.823e+03,4.160e+04,5.039e+04
70.2,2.585e+03,3.947e+03,2.887e+04,3.540e+04
71.7,2.221e+03,4.117e+03,2.294e+04,2.928e+04
73.3,3.220e+03,4.062e+03,2.236e+04,2.964e+04
74.8,3.596e+03,3.414e+03,2.111e+04,2.812e+04
76.4,3.099e+03,2.792e+03,2.134e+04,2.723e+04
77.9,3.639e+03,2.459e+03,2.546e+04,3.155e+04
79.5,5.250e+03,2.157e+03,2.980e+04,3.720e+04
81.1,6.656e+03,1.746e+03,3.033e+04,3.873e+04
82.6,8.034e+03,1.408e+03,2.907e+04,3.851e+04
84.2,1.002e+04,1.230e+03,2.797e+04,3.922e+04
85.7,1.243e+04,1.104e+03,2.719e+04,4.073e+04
87.3,1.443e+04,1.079e+03,2.510e+04,4.060e+04
88.9,1.613e+04,1.188e+03,2.235e+04,3.967e+04
90.4,1.729e+04,1.383e+03,1.857e+04,3.725e+04
92.0,1.614e+04,1.572e+03,1.373e+04,3.144e+04
93.5,1.284e+04,1.763e+03,1.002e+04,2.463e+04
95.1,8.505e+03,1.933e+03,8.819e+03,1.926e+04
96.7,4.343e+03,2.001e+03,8.862e+03,1.521e+04
98.2,2.314e+03,1.974e+03,9.216e+03,1.350e+04
99.8,4.316e+03,2.187e+03,1.172e+04,1.822e+04
