freq,psd_x,psd_y,psd_z,psd_xyz
47.4,1.966e+05,1.476e+07,2.673e+05,1.522e+07
48.9,1.515e+05,1.139e+07,2.307e+05,1.178e+07
50.4,1.041e+05,8.741e+06,1.985e+05,9.043e+06
52.0,6.927e+04,6.929e+06,1.928e+05,7.191e+06
53.5,7.624e+04,5.596e+06,1.973e+05,5.870e+06
55.0,6.931e+04,4.371e+06,1.989e+05,4.639e+06
56.5,4.074e+04,3.283e+06,2.004e+05,3.524e+06
58.1,3.513e+04,2.384e+06,1.933e+05,2.613e+06
59.6,3.926e+04,1.832e+06,2.055e+05,2.077e+06
61.1,4.452e+04,1.373e+06,2.485e+05,1.666e+06
62.6,4.588e+04,8.430e+05,3.508e+05,1.240e+06
64.2,4.550e+04,5.958e+05,5.009e+05,1.142e+06
65.7,7.011e+04,8.222e+05,5.841e+05,1.476e+06
67.2,8.104e+04,1.217e+06,5.292e+05,1.827e+06
68.8,1.017e+05,1.131e+06,3.937e+05,1.626e+06
70.3,1.266e+05,9.592e+05,2.724e+05,1.358e+06
71.8,1.836e+05,1.620e+06,3.023e+05,2.106e+06
73.3,2.442e+05,3.326e+06,4.821e+05,4.053e+06
74.9,3.350e+05,5.901e+06,7.286e+05,6.965e+06
76.4,3.671e+05,7.945e+06,8.328e+05,9.144e+06
77.9,3.294e+05,8.364e+06,7.772e+05,9.471e+06
79.5,3.359e+05,7.560e+06,6.599e+05,8.556e+06
81.0,3.576e+05,6.475e+06,5.663e+05,7.399e+06
82.5,3.595e+05,5.746e+06,5.146e+05,6.620e+06
84.0,3.152e+05,5.190e+06,4.878e+05,5.993e+06
85.6,2.347e+05,4.532e+06,4.775e+05,5.244e+06
87.1,1.758e+05,3.818e+06,4.723e+05,4.467e+06
88.6,1.561e+05,3.126e+06,4.658e+05,3.748e+06
90.2,1.750e+05,2.598e+06,4.396e+05,3.213e+06
91.7,2.015e+05,2.229e+06,3.776e+05,2.809e+06
93.2,2.029e+05,2.039e+06,2.863e+05,2.528e+06
94.7,1.522e+05,1.785e+06,1.910e+05,2.128e+06
96.3,1.301e+05,1.668e+06,2.122e+05,2.010e+06
97.8,1.074e+05,2.192e+06,4.417e+05,2.741e+06
99.3,6.264e+04,2.510e+06,6.318e+05,3.204e+06
100.8,5.292e+04,2.286e+06,8.074e+05,3.147e+06
102.4,4.924e+04,1.894e+06,1.131e+06,3.075e+06
103.9,5.637e+04,1.730e+06,1.561e+06,3.347e+06
105.4,9.757e+04,1.854e+06,1.881e+06,3.832e+06
107.0,6.135e+04,2.110e+06,1.865e+06,4.037e+06
108.5,5.433e+04,2.497e+06,1.838e+06,4.389e+06
110.0,5.756e+04,2.978e+06,1.989e+06,5.024e+06
111.5,7.514e+04,3.445e+06,1.999e+06,5.519e+06
113.1,1.078e+05,3.649e+06,1.861e+06,5.617e+06
114.6,1.292e+05,3.600e+06,1.756e+06,5.485e+06
116.1,1.369e+05,3.532e+06,1.729e+06,5.397e+06
117.7,1.416e+05,3.556e+06,1.719e+06,5.417e+06
119.2,1.437e+05,3.679e+06,1.672e+06,5.495e+06
120.7,1.336e+05,3.817e+06,1.618e+06,5.569e+06
122.2,1.228e+05,3.896e+06,1.539e+06,5.558e+06
123.8,1.217e+05,4.004e+06,1.494e+06,5.619e+06
125.3,1.164e+05,4.167e+06,1.511e+06,5.794e+06
126.8,1.065e+05,4.495e+06,1.537e+06,6.138e+06
128.4,9.992e+04,4.825e+06,1.475e+06,6.400e+06
129.9,1.001e+05,4.992e+06,1.305e+06,6.397e+06
131.4,1.207e+05,4.752e+06,1.079e+06,5.952e+06
132.9,1.465e+05,2.699e+06,5.621e+05,3.407e+06
134.5,1.705e+05,3.968e+05,7.465e+04,6.419e+05
136.0,1.640e+05,1.498e+05,2.468e+04,3.384e+05
137.5,1.220e+05,1.503e+05,2.202e+04,2.943e+05
139.0,7.223e+04,1.497e+05,1.904e+04,2.410e+05
140.6,6.285e+04,1.415e+05,1.637e+04,2.207e+05
142.1,7.310e+04,1.318e+05,1.534e+04,2.202e+05
143.6,7.109e+04,1.156e+05,1.612e+04,2.028e+05
145.2,7.351e+04,9.899e+04,1.361e+04,1.861e+05
146.7,7.588e+04,8.362e+04,1.229e+04,1.718e+05
148.2,8.166e+04,1.064e+05,1.565e+04,2.037e+05
149.7,8.768e+04,1.228e+05,1.845e+04,2.289e+05
151.3,8.088e+04,1.212e+05,1.928e+04,2.214e+05
152.8,8.963e+04,1.123e+05,1.970e+04,2.216e+05
154.3,8.985e+04,1.126e+05,2.241e+04,2.249e+05
155.9,1.034e+05,1.059e+05,2.196e+04,2.313e+05
157.4,1.067e+05,1.006e+05,1.985e+04,2.272e+05
158.9,1.128e+05,1.064e+05,2.069e+04,2.399e+05
160.4,1.289e+05,1.032e+05,2.020e+04,2.523e+05
162.0,1.542e+05,9.724e+04,2.196e+04,2.734e+05
163.5,1.817e+05,1.055e+05,2.688e+04,3.141e+05
165.0,2.134e+05,1.155e+05,3.158e+04,3.605e+05
166.6,2.543e+05,1.150e+05,2.982e+04,3.990e+05
168.1,2.947e+05,1.303e+05,2.608e+04,4.511e+05
169.6,3.270e+05,1.361e+05,2.497e+04,4.881e+05
171.1,3.890e+05,1.580e+05,2.629e+04,5.733e+05
172.7,5.373e+05,2.045e+05,2.877e+04,7.705e+05
174.2,5.996e+05,2.282e+05,2.602e+04,8.538e+05
175.7,6.390e+05,2.514e+05,2.516e+04,9.155e+05
177.2,6.463e+05,2.872e+05,2.753e+04,9.610e+05
178.8,6.190e+05,3.066e+05,3.139e+04,9.570e+05
180.3,6.332e+05,3.448e+05,3.508e+04,1.013e+06
181.8,7.139e+05,3.923e+05,3.776e+04,1.144e+06
183.4,7.069e+05,4.164e+05,3.797e+04,1.161e+06
184.9,6.509e+05,4.462e+05,4.236e+04,1.139e+06
186.4,5.590e+05,4.804e+05,4.640e+04,1.086e+06
187.9,5.062e+05,4.177e+05,4.887e+04,9.728e+05
189.5,3.231e+05,2.938e+05,4.572e+04,6.626e+05
191.0,2.300e+05,2.465e+05,3.985e+04,5.163e+05
192.5,2.100e+05,2.158e+05,3.683e+04,4.626e+05
194.1,2.125e+05,2.001e+05,3.282e+04,4.454e+05
195.6,9.848e+04,7.321e+04,1.257e+04,1.843e+05
