freq,psd_x,psd_y,psd_z,psd_xyz
134.5,2.554e+06,3.034e+05,1.179e+05,2.975e+06
136.0,2.251e+06,3.243e+05,1.078e+05,2.683e+06
137.5,1.964e+06,3.682e+05,1.135e+05,2.446e+06
139.1,1.958e+06,3.880e+05,1.059e+05,2.451e+06
140.6,2.058e+06,4.339e+05,1.138e+05,2.606e+06
142.1,1.908e+06,4.189e+05,1.057e+05,2.433e+06
143.6,1.563e+06,3.538e+05,9.413e+04,2.011e+06
145.2,1.251e+06,3.285e+05,8.685e+04,1.666e+06
146.7,1.103e+06,3.409e+05,8.643e+04,1.530e+06
148.2,1.155e+06,3.243e+05,7.948e+04,1.559e+06
149.7,1.186e+06,2.856e+05,6.669e+04,1.539e+06
151.3,1.326e+06,2.625e+05,6.385e+04,1.653e+06
152.8,1.252e+06,2.326e+05,5.974e+04,1.545e+06
154.3,1.271e+06,2.127e+05,6.162e+04,1.545e+06
155.9,1.405e+06,1.710e+05,5.538e+04,1.632e+06
157.4,1.271e+06,1.456e+05,4.498e+04,1.462e+06
158.9,1.256e+06,1.502e+05,4.554e+04,1.452e+06
160.4,1.363e+06,1.321e+05,4.434e+04,1.539e+06
162.0,1.459e+06,1.286e+05,4.427e+04,1.632e+06
163.5,1.485e+06,1.366e+05,3.961e+04,1.662e+06
165.0,1.380e+06,1.318e+05,3.746e+04,1.549e+06
166.6,1.496e+06,1.384e+05,3.959e+04,1.674e+06
168.1,1.651e+06,1.464e+05,4.087e+04,1.838e+06
169.6,1.647e+06,1.392e+05,3.943e+04,1.825e+06
171.1,1.882e+06,1.539e+05,3.965e+04,2.076e+06
172.7,2.244e+06,1.881e+05,4.429e+04,2.477e+06
174.2,2.986e+06,1.888e+05,4.568e+04,3.221e+06
175.7,3.199e+06,1.529e+05,4.248e+04,3.394e+06
177.3,3.296e+06,1.411e+05,3.879e+04,3.476e+06
178.8,3.676e+06,1.322e+05,3.734e+04,3.845e+06
180.3,4.434e+06,1.486e+05,4.247e+04,4.625e+06
181.8,4.738e+06,1.652e+05,4.296e+04,4.946e+06
183.4,4.724e+06,1.777e+05,4.531e+04,4.948e+06
184.9,4.879e+06,1.785e+05,4.322e+04,5.100e+06
186.4,5.070e+06,1.826e+05,4.688e+04,5.300e+06
187.9,6.524e+06,2.427e+05,6.565e+04,6.833e+06
189.5,7.859e+06,1.951e+05,5.861e+04,8.113e+06
191.0,8.067e+06,1.384e+05,4.041e+04,8.246e+06
192.5,7.999e+06,1.341e+05,4.526e+04,8.178e+06
194.1,9.981e+06,1.294e+05,5.428e+04,1.016e+07
195.6,6.318e+06,5.993e+04,2.226e+04,6.400e+06
