freq,psd_x,psd_y,psd_z,psd_xyz
142.1,2.431e+05,2.799e+05,4.726e+04,5.702e+05
143.6,2.289e+05,2.400e+05,4.092e+04,5.099e+05
145.2,2.251e+05,1.994e+05,3.282e+04,4.574e+05
146.7,1.968e+05,1.619e+05,2.393e+04,3.826e+05
148.2,2.088e+05,1.740e+05,2.459e+04,4.074e+05
149.8,2.543e+05,1.517e+05,2.297e+04,4.290e+05
151.3,2.824e+05,1.427e+05,2.274e+04,4.478e+05
152.8,3.197e+05,1.469e+05,2.449e+04,4.910e+05
154.3,3.630e+05,1.544e+05,2.601e+04,5.434e+05
155.9,3.438e+05,1.513e+05,2.611e+04,5.212e+05
157.4,3.722e+05,1.472e+05,2.532e+04,5.448e+05
158.9,4.390e+05,1.498e+05,2.651e+04,6.153e+05
160.5,5.318e+05,1.511e+05,2.642e+04,7.094e+05
162.0,5.914e+05,1.430e+05,2.568e+04,7.601e+05
163.5,6.000e+05,1.421e+05,2.622e+04,7.684e+05
165.0,5.888e+05,1.491e+05,2.678e+04,7.647e+05
166.6,5.777e+05,1.520e+05,2.807e+04,7.578e+05
168.1,6.323e+05,1.512e+05,2.854e+04,8.120e+05
169.6,7.526e+05,1.402e+05,2.943e+04,9.222e+05
171.1,8.424e+05,1.341e+05,3.185e+04,1.008e+06
172.7,9.860e+05,1.501e+05,4.024e+04,1.176e+06
174.2,1.168e+06,1.449e+05,4.593e+04,1.359e+06
175.7,1.314e+06,1.455e+05,4.825e+04,1.508e+06
177.3,1.534e+06,1.271e+05,4.979e+04,1.711e+06
178.8,1.809e+06,1.240e+05,4.985e+04,1.983e+06
180.3,1.898e+06,1.382e+05,4.907e+04,2.085e+06
181.8,1.887e+06,1.503e+05,5.489e+04,2.092e+06
183.4,2.010e+06,1.463e+05,6.287e+04,2.219e+06
184.9,2.132e+06,1.585e+05,6.448e+04,2.355e+06
186.4,2.205e+06,1.590e+05,6.083e+04,2.425e+06
188.0,2.052e+06,1.266e+05,4.978e+04,2.229e+06
189.5,1.407e+06,1.060e+05,3.988e+04,1.553e+06
191.0,1.209e+06,9.711e+04,3.838e+04,1.345e+06
192.5,1.245e+06,1.026e+05,3.666e+04,1.385e+06
194.1,1.365e+06,1.210e+05,3.715e+04,1.523e+06
195.6,8.084e+05,8.116e+04,2.057e+04,9.102e+05
