freq,psd_x,psd_y,psd_z,psd_xyz
88.8,2.147e+04,8.355e+02,2.883e+04,5.113e+04
90.4,2.553e+04,1.109e+03,2.549e+04,5.214e+04
91.9,2.537e+04,1.432e+03,1.882e+04,4.562e+04
93.5,2.071e+04,1.742e+03,1.394e+04,3.639e+04
95.0,1.369e+04,2.075e+03,1.250e+04,2.826e+04
96.6,7.050e+03,2.096e+03,1.261e+04,2.176e+04
98.2,4.118e+03,1.821e+03,1.395e+04,1.989e+04
99.7,6.755e+03,1.421e+03,1.840e+04,2.657e+04
101.3,1.246e+04,9.562e+02,2.078e+04,3.419e+04
102.8,1.413e+04,1.126e+03,2.004e+04,3.529e+04
104.4,1.405e+04,1.822e+03,1.983e+04,3.570e+04
106.0,2.628e+04,2.194e+03,2.234e+04,5.081e+04
107.5,5.494e+04,2.530e+03,2.469e+04,8.216e+04
109.1,9.009e+04,3.367e+03,2.529e+04,1.188e+05
110.6,1.141e+05,5.120e+03,2.545e+04,1.447e+05
112.2,1.126e+05,6.065e+03,2.516e+04,1.439e+05
113.7,1.002e+05,5.879e+03,2.428e+04,1.303e+05
115.3,8.475e+04,4.167e+03,2.301e+04,1.119e+05
116.9,7.187e+04,2.655e+03,2.225e+04,9.677e+04
118.4,5.957e+04,2.263e+03,2.164e+04,8.348e+04
120.0,4.895e+04,2.071e+03,2.064e+04,7.166e+04
121.5,4.306e+04,1.947e+03,1.937e+04,6.438e+04
123.1,4.142e+04,1.910e+03,1.793e+04,6.127e+04
124.7,4.380e+04,2.094e+03,1.635e+04,6.225e+04
126.2,4.873e+04,2.226e+03,1.572e+04,6.668e+04
127.8,5.339e+04,2.235e+03,1.641e+04,7.204e+04
129.3,5.427e+04,2.163e+03,1.798e+04,7.441e+04
130.9,4.936e+04,1.871e+03,1.931e+04,7.054e+04
132.4,3.456e+04,1.421e+03,1.621e+04,5.218e+04
134.0,1.015e+04,1.023e+03,4.374e+03,1.555e+04
135.6,3.418e+03,1.122e+03,8.777e+02,5.417e+03
137.1,2.922e+03,1.379e+03,8.800e+02,5.181e+03
138.7,3.242e+03,1.606e+03,9.441e+02,5.792e+03
140.2,3.943e+03,2.192e+03,1.133e+03,7.269e+03
141.8,4.573e+03,3.285e+03,1.521e+03,9.379e+03
143.4,3.775e+03,3.450e+03,1.465e+03,8.690e+03
144.9,2.809e+03,3.365e+03,1.304e+03,7.477e+03
146.5,2.070e+03,3.063e+03,1.152e+03,6.285e+03
148.0,1.504e+03,2.628e+03,9.802e+02,5.112e+03
149.6,1.184e+03,2.618e+03,8.695e+02,4.671e+03
151.1,1.012e+03,2.750e+03,8.692e+02,4.631e+03
152.7,9.908e+02,2.965e+03,1.005e+03,4.961e+03
154.3,1.029e+03,2.894e+03,1.196e+03,5.119e+03
155.8,1.058e+03,2.843e+03,1.414e+03,5.315e+03
157.4,1.054e+03,2.889e+03,1.664e+03,5.606e+03
158.9,1.078e+03,3.186e+03,1.949e+03,6.213e+03
160.5,1.182e+03,4.046e+03,2.654e+03,7.882e+03
162.0,1.540e+03,8.514e+03,5.691e+03,1.575e+04
163.6,1.154e+03,1.562e+04,9.040e+03,2.582e+04
165.2,7.079e+02,2.411e+04,1.160e+04,3.642e+04
166.7,6.152e+02,2.249e+04,1.014e+04,3.324e+04
168.3,7.186e+02,2.060e+04,9.034e+03,3.035e+04
169.8,1.011e+03,1.894e+04,8.539e+03,2.849e+04
171.4,1.047e+03,1.596e+04,7.536e+03,2.455e+04
173.0,8.372e+02,1.313e+04,6.485e+03,2.046e+04
174.5,5.695e+02,8.106e+03,4.013e+03,1.269e+04
176.1,4.179e+02,5.605e+03,3.143e+03,9.167e+03
177.6,5.338e+02,6.230e+03,3.904e+03,1.067e+04
179.2,8.242e+02,6.711e+03,4.131e+03,1.167e+04
180.7,1.065e+03,6.823e+03,3.856e+03,1.174e+04
182.3,1.433e+03,6.007e+03,3.403e+03,1.084e+04
183.9,2.119e+03,5.973e+03,4.101e+03,1.219e+04
185.4,2.524e+03,5.970e+03,4.691e+03,1.319e+04
187.0,2.361e+03,3.963e+03,3.421e+03,9.746e+03
188.5,2.283e+03,2.747e+03,2.731e+03,7.762e+03
190.1,2.191e+03,3.221e+03,3.346e+03,8.758e+03
191.7,1.914e+03,3.933e+03,4.326e+03,1.017e+04
193.2,1.604e+03,4.347e+03,4.887e+03,1.084e+04
194.8,1.494e+03,5.505e+03,5.557e+03,1.256e+04
196.3,1.788e+03,7.269e+03,6.926e+03,1.598e+04
197.9,2.062e+03,8.211e+03,7.544e+03,1.782e+04
199.4,2.169e+03,7.867e+03,7.164e+03,1.720e+04
