freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.448e+03,4.315e+04,2.564e+03,4.716e+04
1.5,6.528e+03,9.407e+04,9.285e+03,1.099e+05
3.1,7.519e+03,9.116e+04,9.001e+03,1.077e+05
4.6,5.833e+03,1.142e+05,9.455e+03,1.295e+05
6.1,6.159e+03,1.780e+05,1.107e+04,1.952e+05
7.6,6.815e+03,2.400e+05,1.107e+04,2.579e+05
9.2,8.446e+03,2.772e+05,1.134e+04,2.970e+05
10.7,1.006e+04,2.645e+05,1.092e+04,2.854e+05
12.2,9.283e+03,3.162e+05,1.136e+04,3.368e+05
13.8,9.035e+03,4.120e+05,1.305e+04,4.340e+05
15.3,1.182e+04,5.388e+05,1.504e+04,5.657e+05
16.8,1.492e+04,6.844e+05,1.849e+04,7.178e+05
18.3,1.727e+04,8.121e+05,1.783e+04,8.472e+05
19.9,1.554e+04,9.913e+05,1.936e+04,1.026e+06
21.4,1.720e+04,1.182e+06,2.091e+04,1.220e+06
22.9,1.809e+04,1.425e+06,2.251e+04,1.465e+06
24.5,2.006e+04,1.795e+06,2.839e+04,1.843e+06
26.0,2.164e+04,2.245e+06,3.156e+04,2.299e+06
27.5,2.207e+04,2.777e+06,3.840e+04,2.838e+06
29.0,2.591e+04,3.491e+06,4.793e+04,3.565e+06
30.6,2.662e+04,4.270e+06,5.767e+04,4.354e+06
32.1,2.487e+04,5.216e+06,7.711e+04,5.318e+06
33.6,2.780e+04,6.801e+06,1.007e+05,6.929e+06
35.1,2.872e+04,9.596e+06,1.160e+05,9.741e+06
36.7,3.108e+04,1.506e+07,1.458e+05,1.524e+07
38.2,3.206e+04,2.823e+07,2.436e+05,2.850e+07
39.7,4.682e+04,6.193e+07,5.581e+05,6.253e+07
41.3,1.139e+05,1.081e+08,1.045e+06,1.093e+08
42.8,1.166e+05,1.027e+08,1.086e+06,1.039e+08
44.3,6.196e+04,6.944e+07,8.101e+05,7.031e+07
45.8,3.455e+04,4.680e+07,6.096e+05,4.745e+07
47.4,2.012e+04,3.213e+07,4.622e+05,3.261e+07
48.9,1.545e+04,2.196e+07,3.563e+05,2.233e+07
50.4,1.696e+04,1.522e+07,2.845e+05,1.552e+07
52.0,1.823e+04,1.141e+07,2.433e+05,1.167e+07
53.5,1.994e+04,8.932e+06,2.174e+05,9.169e+06
55.0,2.310e+04,6.965e+06,2.042e+05,7.193e+06
56.5,3.044e+04,5.220e+06,2.120e+05,5.463e+06
58.1,3.994e+04,3.932e+06,1.962e+05,4.168e+06
59.6,4.640e+04,3.280e+06,1.812e+05,3.508e+06
61.1,5.655e+04,2.690e+06,1.760e+05,2.923e+06
62.7,6.592e+04,1.992e+06,2.034e+05,2.261e+06
64.2,7.372e+04,1.326e+06,2.748e+05,1.675e+06
65.7,9.750e+04,8.876e+05,3.209e+05,1.306e+06
