freq,psd_x,psd_y,psd_z,psd_xyz
114.6,8.512e+05,5.526e+05,2.681e+05,1.672e+06
116.1,8.346e+05,5.252e+05,1.940e+05,1.554e+06
117.6,7.670e+05,6.020e+05,2.245e+05,1.593e+06
119.2,7.601e+05,8.096e+05,3.089e+05,1.879e+06
120.7,8.037e+05,9.848e+05,4.406e+05,2.229e+06
122.2,1.020e+06,1.189e+06,5.767e+05,2.786e+06
123.7,1.247e+06,1.271e+06,5.938e+05,3.112e+06
125.3,1.598e+06,1.336e+06,5.757e+05,3.509e+06
126.8,2.165e+06,1.244e+06,4.663e+05,3.875e+06
128.3,2.889e+06,1.048e+06,3.589e+05,4.296e+06
129.9,4.196e+06,9.545e+05,2.674e+05,5.418e+06
131.4,4.341e+06,9.100e+05,2.252e+05,5.477e+06
132.9,3.418e+06,7.442e+05,1.612e+05,4.323e+06
134.4,2.399e+06,5.172e+05,1.219e+05,3.038e+06
136.0,1.823e+06,5.568e+05,1.206e+05,2.500e+06
137.5,1.688e+06,5.285e+05,1.072e+05,2.324e+06
139.0,1.645e+06,4.598e+05,9.857e+04,2.203e+06
140.5,1.446e+06,4.315e+05,9.604e+04,1.973e+06
142.1,1.445e+06,4.359e+05,9.099e+04,1.972e+06
143.6,1.192e+06,4.182e+05,8.367e+04,1.694e+06
145.1,8.723e+05,4.168e+05,8.062e+04,1.370e+06
146.7,8.609e+05,4.351e+05,8.272e+04,1.379e+06
148.2,8.878e+05,4.292e+05,8.088e+04,1.398e+06
149.7,9.397e+05,4.285e+05,8.001e+04,1.448e+06
151.2,1.081e+06,4.248e+05,8.007e+04,1.585e+06
152.8,1.334e+06,4.360e+05,8.791e+04,1.858e+06
154.3,1.453e+06,3.992e+05,7.378e+04,1.926e+06
155.8,1.679e+06,3.205e+05,6.054e+04,2.060e+06
157.4,1.640e+06,2.599e+05,4.864e+04,1.948e+06
158.9,1.719e+06,2.166e+05,3.820e+04,1.973e+06
160.4,1.923e+06,1.847e+05,3.387e+04,2.142e+06
161.9,1.553e+06,1.654e+05,2.619e+04,1.744e+06
163.5,1.294e+06,1.562e+05,2.521e+04,1.476e+06
165.0,1.268e+06,1.745e+05,3.036e+04,1.473e+06
166.5,1.300e+06,1.767e+05,2.729e+04,1.504e+06
168.0,1.451e+06,2.038e+05,3.041e+04,1.686e+06
169.6,1.864e+06,2.534e+05,4.163e+04,2.159e+06
171.1,2.281e+06,2.644e+05,3.969e+04,2.585e+06
172.6,2.624e+06,2.739e+05,4.403e+04,2.942e+06
174.2,3.345e+06,2.428e+05,4.587e+04,3.634e+06
175.7,3.671e+06,2.159e+05,4.236e+04,3.929e+06
177.2,3.937e+06,2.251e+05,4.515e+04,4.207e+06
178.7,4.231e+06,2.536e+05,4.283e+04,4.527e+06
180.3,4.273e+06,2.696e+05,3.730e+04,4.580e+06
181.8,4.382e+06,2.584e+05,4.027e+04,4.681e+06
183.3,4.622e+06,2.707e+05,4.498e+04,4.938e+06
184.9,4.257e+06,2.422e+05,5.106e+04,4.550e+06
186.4,4.149e+06,2.081e+05,4.764e+04,4.405e+06
187.9,4.563e+06,2.153e+05,5.222e+04,4.831e+06
189.4,5.260e+06,1.657e+05,5.737e+04,5.483e+06
191.0,5.459e+06,1.728e+05,6.423e+04,5.696e+06
192.5,5.532e+06,2.595e+05,8.472e+04,5.877e+06
194.0,5.817e+06,2.819e+05,9.222e+04,6.191e+06
195.5,4.073e+06,1.362e+05,4.702e+04,4.257e+06
