freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.662e+03,2.131e+04,3.642e+03,2.662e+04
1.5,1.025e+04,6.123e+04,1.707e+04,8.855e+04
3.1,1.141e+04,8.010e+04,2.361e+04,1.151e+05
4.6,1.053e+04,9.320e+04,2.475e+04,1.285e+05
6.1,1.114e+04,1.487e+05,2.286e+04,1.827e+05
7.6,1.295e+04,2.021e+05,2.259e+04,2.376e+05
9.2,1.372e+04,2.556e+05,2.397e+04,2.933e+05
10.7,1.239e+04,2.614e+05,2.320e+04,2.970e+05
12.2,1.263e+04,3.206e+05,2.144e+04,3.547e+05
13.8,1.218e+04,4.377e+05,1.926e+04,4.692e+05
15.3,1.295e+04,5.671e+05,1.716e+04,5.972e+05
16.8,1.340e+04,7.055e+05,1.973e+04,7.386e+05
18.3,1.320e+04,8.558e+05,2.087e+04,8.899e+05
19.9,1.375e+04,1.062e+06,2.411e+04,1.100e+06
21.4,1.355e+04,1.285e+06,2.613e+04,1.325e+06
22.9,1.244e+04,1.521e+06,2.984e+04,1.563e+06
24.4,1.298e+04,1.906e+06,3.487e+04,1.954e+06
26.0,1.428e+04,2.457e+06,4.290e+04,2.515e+06
27.5,1.524e+04,2.998e+06,5.445e+04,3.068e+06
29.0,1.700e+04,3.739e+06,6.843e+04,3.824e+06
30.6,1.780e+04,4.588e+06,8.362e+04,4.690e+06
32.1,1.836e+04,5.592e+06,1.198e+05,5.730e+06
33.6,1.955e+04,6.839e+06,1.582e+05,7.017e+06
35.1,2.121e+04,7.633e+06,1.480e+05,7.802e+06
36.7,2.158e+04,8.506e+06,1.320e+05,8.660e+06
38.2,2.082e+04,1.071e+07,1.469e+05,1.088e+07
39.7,2.212e+04,1.493e+07,2.172e+05,1.517e+07
41.3,2.319e+04,2.013e+07,3.157e+05,2.047e+07
42.8,2.314e+04,1.788e+07,2.991e+05,1.820e+07
44.3,2.178e+04,1.180e+07,2.260e+05,1.204e+07
45.8,2.020e+04,8.969e+06,2.046e+05,9.194e+06
47.4,2.004e+04,7.236e+06,2.025e+05,7.459e+06
48.9,2.909e+04,5.226e+06,2.024e+05,5.458e+06
50.4,3.353e+04,4.064e+06,2.257e+05,4.323e+06
52.0,3.056e+04,3.835e+06,3.249e+05,4.190e+06
53.5,2.275e+04,3.354e+06,4.262e+05,3.803e+06
55.0,1.765e+04,2.518e+06,5.297e+05,3.065e+06
56.5,1.949e+04,1.526e+06,5.969e+05,2.142e+06
58.1,2.294e+04,5.815e+05,5.177e+05,1.122e+06
59.6,2.030e+04,2.539e+05,6.614e+05,9.356e+05
61.1,2.286e+04,4.570e+05,8.242e+05,1.304e+06
62.6,2.539e+04,9.127e+05,7.911e+05,1.729e+06
64.2,2.309e+04,1.360e+06,6.759e+05,2.059e+06
65.7,2.898e+04,2.114e+06,5.930e+05,2.736e+06
67.2,4.472e+04,3.089e+06,5.383e+05,3.672e+06
68.8,8.771e+04,4.017e+06,5.260e+05,4.630e+06
70.3,9.632e+04,5.463e+06,6.008e+05,6.160e+06
71.8,9.833e+04,7.324e+06,7.041e+05,8.126e+06
73.3,1.034e+05,8.187e+06,6.772e+05,8.968e+06
74.9,9.059e+04,9.023e+06,6.179e+05,9.731e+06
76.4,8.289e+04,9.539e+06,5.625e+05,1.018e+07
77.9,1.133e+05,9.346e+06,4.974e+05,9.957e+06
79.5,1.487e+05,8.840e+06,4.626e+05,9.451e+06
81.0,1.856e+05,7.949e+06,4.481e+05,8.583e+06
82.5,2.856e+05,6.863e+06,4.357e+05,7.584e+06
84.0,3.219e+05,5.701e+06,4.288e+05,6.451e+06
85.6,2.508e+05,4.604e+06,4.299e+05,5.285e+06
87.1,2.367e+05,3.660e+06,4.387e+05,4.335e+06
88.6,1.904e+05,2.600e+06,3.858e+05,3.177e+06
90.1,1.352e+05,1.902e+06,2.878e+05,2.325e+06
91.7,1.449e+05,1.467e+06,1.876e+05,1.800e+06
93.2,2.430e+05,2.095e+06,1.444e+05,2.483e+06
94.7,3.439e+05,3.503e+06,1.240e+05,3.971e+06
96.3,3.429e+05,4.180e+06,8.103e+04,4.604e+06
97.8,3.454e+05,4.007e+06,4.767e+04,4.400e+06
99.3,3.720e+05,3.750e+06,5.268e+04,4.174e+06
100.8,3.772e+05,3.514e+06,7.957e+04,3.970e+06
102.4,3.815e+05,3.297e+06,1.329e+05,3.812e+06
103.9,3.688e+05,2.928e+06,2.130e+05,3.510e+06
105.4,3.312e+05,2.408e+06,3.449e+05,3.084e+06
107.0,3.000e+05,1.947e+06,6.116e+05,2.859e+06
108.5,2.890e+05,1.660e+06,9.966e+05,2.946e+06
110.0,2.743e+05,1.710e+06,1.213e+06,3.197e+06
111.5,2.927e+05,1.945e+06,1.197e+06,3.435e+06
113.1,3.290e+05,2.173e+06,1.049e+06,3.551e+06
114.6,3.331e+05,2.264e+06,8.938e+05,3.491e+06
116.1,3.289e+05,2.351e+06,7.840e+05,3.464e+06
117.7,3.507e+05,2.455e+06,6.962e+05,3.502e+06
119.2,4.169e+05,2.515e+06,6.261e+05,3.558e+06
120.7,4.790e+05,2.456e+06,6.226e+05,3.557e+06
122.2,5.339e+05,2.415e+06,6.692e+05,3.618e+06
123.8,6.014e+05,2.436e+06,7.153e+05,3.753e+06
125.3,7.403e+05,2.523e+06,7.211e+05,3.984e+06
126.8,8.848e+05,2.623e+06,7.128e+05,4.221e+06
128.3,1.064e+06,2.698e+06,6.811e+05,4.443e+06
129.9,1.494e+06,2.684e+06,6.397e+05,4.818e+06
131.4,1.958e+06,2.495e+06,5.471e+05,4.999e+06
132.9,1.374e+06,1.489e+06,3.157e+05,3.179e+06
134.5,2.711e+05,3.119e+05,7.488e+04,6.579e+05
136.0,1.278e+05,1.945e+05,4.656e+04,3.689e+05
137.5,1.343e+05,1.955e+05,4.623e+04,3.760e+05
139.0,1.731e+05,1.883e+05,4.515e+04,4.065e+05
140.6,1.809e+05,1.865e+05,4.444e+04,4.119e+05
142.1,1.894e+05,1.871e+05,4.360e+04,4.201e+05
143.6,2.068e+05,1.611e+05,3.417e+04,4.022e+05
145.2,1.848e+05,1.435e+05,2.709e+04,3.555e+05
146.7,1.734e+05,1.337e+05,2.456e+04,3.317e+05
148.2,1.741e+05,1.311e+05,2.355e+04,3.288e+05
149.7,1.413e+05,1.241e+05,2.160e+04,2.870e+05
151.3,1.508e+05,1.222e+05,2.102e+04,2.941e+05
152.8,1.724e+05,1.309e+05,2.066e+04,3.240e+05
154.3,1.984e+05,1.416e+05,2.179e+04,3.617e+05
155.9,2.076e+05,1.546e+05,2.185e+04,3.841e+05
157.4,1.853e+05,1.638e+05,2.295e+04,3.720e+05
158.9,1.862e+05,1.810e+05,2.460e+04,3.918e+05
