freq,psd_x,psd_y,psd_z,psd_xyz
68.7,4.559e+03,4.236e+03,3.983e+04,4.863e+04
70.2,2.738e+03,5.487e+03,3.033e+04,3.855e+04
71.8,2.745e+03,7.562e+03,3.257e+04,4.288e+04
73.3,4.005e+03,9.034e+03,3.707e+04,5.011e+04
74.9,4.559e+03,8.051e+03,3.464e+04,4.725e+04
76.5,4.498e+03,6.757e+03,3.306e+04,4.431e+04
78.0,5.183e+03,5.160e+03,3.336e+04,4.370e+04
79.6,6.410e+03,3.861e+03,3.398e+04,4.425e+04
81.1,7.865e+03,3.064e+03,3.413e+04,4.506e+04
82.7,9.516e+03,2.636e+03,3.299e+04,4.514e+04
84.3,1.180e+04,2.341e+03,3.187e+04,4.601e+04
85.8,1.433e+04,2.113e+03,3.060e+04,4.704e+04
87.4,1.614e+04,1.964e+03,2.791e+04,4.601e+04
88.9,1.796e+04,1.927e+03,2.488e+04,4.476e+04
90.5,1.949e+04,2.031e+03,2.090e+04,4.242e+04
92.1,1.900e+04,2.151e+03,1.610e+04,3.725e+04
93.6,1.613e+04,2.340e+03,1.202e+04,3.049e+04
95.2,1.198e+04,2.691e+03,1.026e+04,2.493e+04
96.7,6.674e+03,2.646e+03,1.002e+04,1.934e+04
98.3,3.299e+03,2.195e+03,1.035e+04,1.585e+04
99.9,3.615e+03,2.105e+03,1.221e+04,1.793e+04
101.4,1.343e+04,2.159e+03,1.449e+04,3.008e+04
103.0,2.663e+04,2.956e+03,1.458e+04,4.416e+04
104.5,3.185e+04,3.256e+03,1.328e+04,4.839e+04
106.1,4.010e+04,2.490e+03,1.412e+04,5.671e+04
107.7,6.018e+04,2.195e+03,1.629e+04,7.866e+04
109.2,8.338e+04,2.408e+03,1.778e+04,1.036e+05
110.8,9.434e+04,2.433e+03,1.768e+04,1.145e+05
112.3,9.135e+04,2.401e+03,1.655e+04,1.103e+05
113.9,7.670e+04,2.054e+03,1.522e+04,9.397e+04
115.5,5.971e+04,1.531e+03,1.410e+04,7.535e+04
117.0,5.036e+04,1.403e+03,1.330e+04,6.506e+04
118.6,4.473e+04,1.298e+03,1.285e+04,5.887e+04
120.2,4.190e+04,1.347e+03,1.290e+04,5.615e+04
121.7,4.014e+04,1.425e+03,1.276e+04,5.432e+04
123.3,3.835e+04,1.494e+03,1.232e+04,5.216e+04
124.8,3.722e+04,1.690e+03,1.142e+04,5.034e+04
126.4,3.943e+04,1.788e+03,1.053e+04,5.175e+04
128.0,4.135e+04,1.884e+03,9.690e+03,5.293e+04
129.5,4.178e+04,1.983e+03,9.473e+03,5.324e+04
131.1,3.859e+04,2.135e+03,9.486e+03,5.021e+04
132.6,2.452e+04,1.628e+03,6.744e+03,3.290e+04
134.2,4.873e+03,6.095e+02,1.655e+03,7.137e+03
135.8,1.764e+03,5.250e+02,8.713e+02,3.160e+03
137.3,1.658e+03,5.559e+02,8.299e+02,3.044e+03
138.9,1.499e+03,5.757e+02,7.862e+02,2.861e+03
140.4,1.721e+03,5.617e+02,8.452e+02,3.128e+03
142.0,2.174e+03,7.758e+02,8.180e+02,3.768e+03
143.6,2.318e+03,1.941e+03,7.991e+02,5.057e+03
145.1,2.040e+03,4.804e+03,9.992e+02,7.844e+03
146.7,1.597e+03,7.321e+03,1.343e+03,1.026e+04
148.2,1.244e+03,7.914e+03,1.896e+03,1.105e+04
149.8,1.243e+03,7.932e+03,2.486e+03,1.166e+04
151.4,1.573e+03,1.009e+04,4.310e+03,1.598e+04
152.9,1.315e+03,1.691e+04,7.304e+03,2.553e+04
154.5,1.405e+03,2.349e+04,1.111e+04,3.600e+04
156.0,1.210e+03,2.391e+04,1.189e+04,3.701e+04
157.6,7.671e+02,1.906e+04,1.005e+04,2.988e+04
159.2,3.976e+02,1.324e+04,7.200e+03,2.083e+04
160.7,5.056e+02,1.120e+04,6.157e+03,1.786e+04
162.3,1.237e+03,1.644e+04,8.544e+03,2.622e+04
163.8,1.689e+03,1.851e+04,1.009e+04,3.029e+04
165.4,1.569e+03,1.597e+04,9.507e+03,2.705e+04
167.0,1.262e+03,1.199e+04,7.801e+03,2.105e+04
168.5,1.093e+03,9.415e+03,6.634e+03,1.714e+04
170.1,1.056e+03,8.442e+03,6.122e+03,1.562e+04
171.6,1.011e+03,7.142e+03,5.545e+03,1.370e+04
173.2,8.661e+02,6.355e+03,4.725e+03,1.195e+04
174.8,8.720e+02,6.683e+03,4.678e+03,1.223e+04
176.3,8.103e+02,5.681e+03,4.025e+03,1.052e+04
177.9,6.734e+02,4.422e+03,3.205e+03,8.300e+03
179.4,6.111e+02,3.967e+03,3.181e+03,7.758e+03
181.0,8.116e+02,4.561e+03,4.376e+03,9.749e+03
182.6,1.157e+03,5.057e+03,5.365e+03,1.158e+04
184.1,2.139e+03,6.892e+03,7.593e+03,1.662e+04
185.7,2.635e+03,7.822e+03,9.089e+03,1.955e+04
187.2,1.938e+03,6.036e+03,7.330e+03,1.530e+04
188.8,1.672e+03,5.687e+03,6.705e+03,1.406e+04
190.4,1.861e+03,6.537e+03,7.262e+03,1.566e+04
191.9,2.009e+03,6.586e+03,7.424e+03,1.602e+04
193.5,1.996e+03,6.074e+03,6.896e+03,1.497e+04
195.1,1.925e+03,5.410e+03,6.026e+03,1.336e+04
196.6,1.747e+03,4.500e+03,4.968e+03,1.121e+04
198.2,2.009e+03,6.262e+03,6.749e+03,1.502e+04
199.7,3.335e+03,1.071e+04,1.242e+04,2.647e+04
