freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.796e+01,5.637e+02,6.223e+01,7.039e+02
1.6,3.307e+02,6.506e+02,8.153e+01,1.063e+03
3.1,3.865e+02,4.208e+02,6.535e+01,8.726e+02
4.7,4.098e+02,6.889e+02,6.572e+01,1.164e+03
6.2,3.842e+02,1.430e+03,6.442e+01,1.878e+03
7.8,3.514e+02,2.152e+03,6.341e+01,2.567e+03
9.4,3.663e+02,2.970e+03,7.158e+01,3.408e+03
10.9,3.758e+02,3.687e+03,6.872e+01,4.132e+03
12.5,3.857e+02,4.098e+03,7.751e+01,4.561e+03
14.0,3.598e+02,4.925e+03,7.332e+01,5.359e+03
15.6,3.408e+02,6.158e+03,7.761e+01,6.577e+03
17.2,3.447e+02,7.520e+03,8.279e+01,7.948e+03
18.7,3.357e+02,9.010e+03,8.345e+01,9.429e+03
20.3,3.395e+02,1.084e+04,9.182e+01,1.127e+04
21.8,3.202e+02,1.264e+04,9.284e+01,1.305e+04
23.4,3.454e+02,1.465e+04,9.500e+01,1.510e+04
24.9,3.947e+02,1.692e+04,1.072e+02,1.742e+04
26.5,3.865e+02,1.949e+04,1.236e+02,2.000e+04
28.1,3.628e+02,2.224e+04,1.285e+02,2.274e+04
29.6,3.241e+02,2.454e+04,1.349e+02,2.500e+04
31.2,3.199e+02,2.701e+04,1.459e+02,2.747e+04
32.7,3.562e+02,3.093e+04,1.653e+02,3.145e+04
34.3,3.882e+02,3.551e+04,1.810e+02,3.608e+04
35.9,4.419e+02,4.049e+04,1.848e+02,4.112e+04
37.4,4.850e+02,4.703e+04,1.941e+02,4.771e+04
39.0,5.742e+02,5.509e+04,2.200e+02,5.588e+04
40.5,6.951e+02,6.639e+04,2.883e+02,6.738e+04
42.1,8.164e+02,7.917e+04,3.522e+02,8.034e+04
43.7,1.003e+03,9.329e+04,4.025e+02,9.469e+04
45.2,1.276e+03,1.132e+05,4.686e+02,1.150e+05
46.8,1.533e+03,1.409e+05,5.190e+02,1.429e+05
48.3,1.794e+03,1.746e+05,5.782e+02,1.769e+05
49.9,2.053e+03,2.119e+05,7.162e+02,2.147e+05
51.5,2.333e+03,2.595e+05,9.391e+02,2.627e+05
53.0,2.658e+03,3.226e+05,1.164e+03,3.265e+05
54.6,2.880e+03,4.046e+05,1.676e+03,4.092e+05
56.1,3.618e+03,5.321e+05,2.789e+03,5.385e+05
57.7,5.683e+03,7.113e+05,3.965e+03,7.209e+05
59.2,9.615e+03,1.043e+06,3.170e+03,1.056e+06
60.8,1.711e+04,1.589e+06,4.018e+03,1.611e+06
62.4,2.640e+04,2.178e+06,1.617e+04,2.221e+06
63.9,3.440e+04,2.711e+06,3.446e+04,2.780e+06
65.5,2.903e+04,2.657e+06,3.947e+04,2.725e+06
67.0,1.625e+04,1.916e+06,4.145e+04,1.973e+06
68.6,8.982e+03,1.258e+06,3.825e+04,1.305e+06
70.2,4.982e+03,7.548e+05,2.740e+04,7.872e+05
71.7,2.993e+03,4.250e+05,1.624e+04,4.442e+05
73.3,2.033e+03,2.342e+05,8.539e+03,2.448e+05
74.8,1.471e+03,1.360e+05,5.054e+03,1.426e+05
76.4,1.387e+03,1.028e+05,4.414e+03,1.086e+05
78.0,1.319e+03,7.751e+04,3.445e+03,8.228e+04
79.5,1.403e+03,5.341e+04,2.200e+03,5.702e+04
81.1,1.618e+03,3.562e+04,1.632e+03,3.887e+04
82.6,2.113e+03,2.390e+04,1.490e+03,2.751e+04
84.2,2.677e+03,1.705e+04,1.566e+03,2.129e+04
85.8,2.351e+03,1.160e+04,1.583e+03,1.553e+04
87.3,1.471e+03,7.810e+03,1.433e+03,1.071e+04
88.9,1.612e+03,6.830e+03,1.120e+03,9.563e+03
90.4,2.143e+03,6.786e+03,7.212e+02,9.650e+03
92.0,2.023e+03,6.016e+03,4.438e+02,8.483e+03
93.5,1.784e+03,4.941e+03,5.588e+02,7.285e+03
95.1,1.740e+03,4.166e+03,1.117e+03,7.023e+03
96.7,3.082e+03,4.261e+03,2.240e+03,9.583e+03
98.2,4.476e+03,4.375e+03,4.053e+03,1.290e+04
99.8,5.664e+03,6.504e+03,5.252e+03,1.742e+04
101.3,7.380e+03,1.597e+04,5.326e+03,2.867e+04
102.9,9.999e+03,2.493e+04,3.187e+03,3.811e+04
104.5,1.462e+04,3.084e+04,1.567e+03,4.703e+04
106.0,2.197e+04,3.866e+04,1.209e+03,6.184e+04
107.6,3.060e+04,4.498e+04,1.593e+03,7.718e+04
109.1,3.508e+04,5.325e+04,2.496e+03,9.083e+04
110.7,3.616e+04,6.163e+04,3.343e+03,1.011e+05
112.3,3.359e+04,7.056e+04,3.892e+03,1.080e+05
113.8,2.874e+04,8.106e+04,4.705e+03,1.145e+05
115.4,2.397e+04,9.335e+04,5.828e+03,1.231e+05
116.9,2.351e+04,1.088e+05,7.726e+03,1.400e+05
118.5,2.500e+04,1.277e+05,1.030e+04,1.630e+05
120.1,2.770e+04,1.495e+05,1.255e+04,1.898e+05
121.6,3.157e+04,1.706e+05,1.416e+04,2.163e+05
123.2,3.547e+04,1.908e+05,1.614e+04,2.424e+05
124.7,3.969e+04,2.132e+05,1.807e+04,2.710e+05
126.3,4.497e+04,2.334e+05,1.964e+04,2.981e+05
127.8,4.872e+04,2.602e+05,2.122e+04,3.301e+05
129.4,5.237e+04,3.002e+05,2.330e+04,3.759e+05
131.0,5.413e+04,3.458e+05,2.614e+04,4.260e+05
132.5,4.083e+04,2.855e+05,2.186e+04,3.482e+05
134.1,1.510e+04,6.311e+04,4.660e+03,8.287e+04
135.6,8.012e+03,1.058e+04,6.398e+02,1.923e+04
137.2,5.933e+03,9.401e+03,5.911e+02,1.592e+04
138.8,4.326e+03,9.367e+03,6.180e+02,1.431e+04
140.3,3.003e+03,1.155e+04,9.248e+02,1.548e+04
141.9,1.939e+03,1.393e+04,1.287e+03,1.715e+04
143.4,1.173e+03,1.438e+04,1.278e+03,1.683e+04
145.0,6.383e+02,1.366e+04,1.080e+03,1.538e+04
146.6,3.829e+02,1.280e+04,8.937e+02,1.408e+04
148.1,2.581e+02,1.327e+04,9.940e+02,1.452e+04
149.7,2.832e+02,2.083e+04,2.113e+03,2.323e+04
151.2,4.587e+02,3.142e+04,4.274e+03,3.616e+04
152.8,5.238e+02,3.749e+04,6.163e+03,4.418e+04
154.4,5.859e+02,3.413e+04,6.096e+03,4.081e+04
155.9,7.373e+02,2.756e+04,5.186e+03,3.349e+04
157.5,9.062e+02,2.283e+04,4.334e+03,2.807e+04
159.0,1.037e+03,1.869e+04,3.557e+03,2.328e+04
160.6,1.115e+03,1.483e+04,2.799e+03,1.874e+04
162.1,1.197e+03,1.269e+04,2.324e+03,1.621e+04
163.7,1.457e+03,1.241e+04,2.223e+03,1.609e+04
165.3,1.793e+03,1.373e+04,2.580e+03,1.810e+04
166.8,2.037e+03,1.631e+04,3.119e+03,2.146e+04
168.4,2.269e+03,1.866e+04,3.859e+03,2.479e+04
169.9,2.527e+03,2.319e+04,5.612e+03,3.133e+04
171.5,3.040e+03,2.797e+04,7.659e+03,3.867e+04
173.1,3.606e+03,3.209e+04,9.522e+03,4.522e+04
174.6,4.095e+03,3.855e+04,1.203e+04,5.468e+04
176.2,4.836e+03,4.534e+04,1.523e+04,6.541e+04
177.7,6.695e+03,5.902e+04,2.044e+04,8.615e+04
179.3,9.272e+03,7.938e+04,2.893e+04,1.176e+05
