freq,psd_x,psd_y,psd_z,psd_xyz
135.7,7.311e+03,1.171e+04,9.004e+02,1.992e+04
137.2,5.022e+03,1.118e+04,9.955e+02,1.720e+04
138.8,3.365e+03,1.069e+04,1.036e+03,1.509e+04
140.3,2.209e+03,9.100e+03,9.921e+02,1.230e+04
141.9,1.384e+03,9.105e+03,1.182e+03,1.167e+04
143.5,9.642e+02,9.035e+03,1.059e+03,1.106e+04
145.0,6.100e+02,6.907e+03,7.410e+02,8.258e+03
146.6,4.283e+02,5.910e+03,5.651e+02,6.903e+03
148.1,4.125e+02,8.716e+03,8.684e+02,9.997e+03
149.7,5.130e+02,1.151e+04,1.151e+03,1.317e+04
151.3,8.642e+02,1.819e+04,2.463e+03,2.152e+04
152.8,1.223e+03,2.354e+04,3.776e+03,2.854e+04
154.4,1.484e+03,2.381e+04,3.900e+03,2.919e+04
155.9,1.730e+03,2.282e+04,3.636e+03,2.818e+04
157.5,2.053e+03,2.090e+04,3.230e+03,2.618e+04
159.1,2.277e+03,1.886e+04,3.012e+03,2.414e+04
160.6,2.335e+03,1.591e+04,2.675e+03,2.092e+04
162.2,2.314e+03,1.523e+04,2.544e+03,2.009e+04
163.7,2.583e+03,1.649e+04,2.718e+03,2.179e+04
165.3,2.949e+03,1.893e+04,3.495e+03,2.538e+04
166.9,3.127e+03,2.318e+04,4.950e+03,3.126e+04
168.4,3.360e+03,2.798e+04,6.674e+03,3.801e+04
170.0,3.841e+03,3.387e+04,8.239e+03,4.595e+04
171.5,4.261e+03,3.699e+04,9.157e+03,5.041e+04
173.1,5.291e+03,4.083e+04,1.046e+04,5.658e+04
174.6,7.121e+03,4.839e+04,1.260e+04,6.811e+04
176.2,9.246e+03,5.773e+04,1.638e+04,8.335e+04
177.8,1.050e+04,7.705e+04,2.324e+04,1.108e+05
179.3,1.112e+04,1.054e+05,3.474e+04,1.513e+05
180.9,1.199e+04,1.329e+05,4.935e+04,1.942e+05
182.4,1.321e+04,1.562e+05,6.722e+04,2.366e+05
184.0,1.671e+04,1.762e+05,8.755e+04,2.805e+05
185.6,2.143e+04,1.849e+05,1.110e+05,3.173e+05
187.1,2.363e+04,2.102e+05,1.437e+05,3.775e+05
188.7,2.305e+04,2.120e+05,1.570e+05,3.921e+05
190.2,2.170e+04,2.006e+05,1.614e+05,3.837e+05
191.8,1.802e+04,1.656e+05,1.352e+05,3.189e+05
193.4,1.493e+04,1.266e+05,1.012e+05,2.427e+05
194.9,1.434e+04,9.877e+04,8.196e+04,1.951e+05
196.5,1.424e+04,8.067e+04,7.150e+04,1.664e+05
198.0,1.427e+04,7.119e+04,6.953e+04,1.550e+05
199.6,1.558e+04,7.184e+04,7.745e+04,1.649e+05
