#time,accel_x,accel_y,accel_z
20700.829225,1184.329507,5921.647536,-75077.358804
20700.831780,1628.453072,6661.853478,-75077.358804
20700.834335,1480.411884,6661.853478,-75077.358804
20700.836889,1924.535449,6513.812290,-75230.577904
20700.839444,2812.782580,6513.812290,-75537.016103
20700.841999,1924.535449,6661.853478,-75077.358804
20700.844553,1184.329507,6661.853478,-75230.577904
20700.847108,2072.576638,6217.729913,-75383.797003
20700.849663,3997.112087,5033.400406,-75690.235202
20700.852218,3108.864956,7846.182985,-75077.358804
20700.854772,6069.688724,6217.729913,-74770.920605
20700.857327,7402.059420,5477.523971,-75230.577904
20700.859882,4737.318029,3701.029710,-75843.454302
20700.862436,7550.100608,2812.782580,-75230.577904
20700.864991,2516.700203,2220.617826,-75230.577904
20700.867546,2220.617826,1628.453072,-75537.016103
20700.870100,2960.823768,-3849.070898,-76762.768900
20700.872655,148.041188,444.123565,-74770.920605
20700.875210,8142.265362,2220.617826,-75690.235202
20700.877764,9030.512492,4293.194464,-76915.987999
20700.880319,5773.606348,7550.100608,-75843.454302
20700.882874,-7402.059420,13915.871710,-74004.825107
20700.885428,592.164754,15840.407159,-74617.701505
20700.887983,-6809.894666,12731.542202,-74770.920605
20700.890538,7254.018232,9770.718434,-74464.482406
20700.893092,7698.141797,5477.523971,-75383.797003
20700.895647,-1036.288319,3701.029710,-75996.673402
20700.898202,592.164754,3552.988522,-76303.111601
20700.900756,-9622.677246,7550.100608,-75230.577904
20700.903311,-1628.453072,11547.212695,-74770.920605
20700.905866,5477.523971,12583.501014,-74770.920605
20700.908421,6957.935855,11547.212695,-74617.701505
20700.910975,1036.288319,6809.894666,-75383.797003
20700.913530,-2368.659014,4589.276840,-75690.235202
20700.916085,-7846.182985,8734.430116,-74924.139704
20700.918639,4145.153275,7402.059420,-76149.892501
20700.921194,-6069.688724,9918.759623,-75383.797003
20700.923592,2664.741391,4589.276840,-74617.701505
20700.925990,-2960.823768,6513.812290,-74464.482406
20700.928389,2516.700203,7698.141797,-75230.577904
20700.930787,-5181.441594,10214.842000,-74004.825107
20700.933185,-148.041188,11695.253884,-74464.482406
20700.935583,148.041188,9178.553681,-74617.701505
20700.937982,2960.823768,9770.718434,-74770.920605
20700.940380,0.000000,12583.501014,-73698.386908
20700.942778,-3404.947333,11547.212695,-74924.139704
20700.945176,-1776.494261,11251.130318,-74158.044206
20700.947574,6217.729913,4589.276840,-74924.139704
20700.949973,2072.576638,2368.659014,-74924.139704
20700.952371,-1480.411884,5921.647536,-75383.797003
20700.954769,-7994.224174,13027.624579,-74924.139704
20700.957167,5181.441594,11103.089130,-75537.016103
20700.959566,-5477.523971,10214.842000,-74004.825107
20700.961964,4885.359217,14508.036463,-74311.263306
20700.964362,16136.489536,1924.535449,-76762.768900
20700.966760,-2516.700203,-4737.318029,-74311.263306
20700.969158,-7550.100608,4293.194464,-74158.044206
20700.971557,9918.759623,7994.224174,-78141.740796
20700.973955,2516.700203,1776.494261,-77222.426198
20700.976353,4589.276840,4293.194464,-72779.072310
20700.978751,11695.253884,5329.482782,-74158.044206
20700.981150,6365.771101,6069.688724,-76456.330700
20700.983548,1628.453072,2664.741391,-75537.016103
20700.985946,4441.235652,592.164754,-75843.454302
20700.988344,-2072.576638,2220.617826,-76303.111601
20700.990743,8290.306550,4293.194464,-75383.797003
20700.993141,-3997.112087,8142.265362,-74924.139704
20700.995539,11547.212695,6661.853478,-75537.016103
20700.997937,-2664.741391,6365.771101,-74311.263306
20701.000335,13027.624579,2516.700203,-75537.016103
20701.002734,-2664.741391,4293.194464,-75537.016103
20701.005132,7698.141797,1776.494261,-77375.645298
