#time,accel_x,accel_y,accel_z
26317.752174,1776.494261,5921.647536,-74770.920605
26317.754680,1924.535449,6513.812290,-75230.577904
26317.757185,1776.494261,6809.894666,-74924.139704
26317.759691,2072.576638,5921.647536,-74617.701505
26317.762196,1036.288319,6217.729913,-75690.235202
26317.764702,2220.617826,6661.853478,-74770.920605
26317.767207,5477.523971,8438.347739,-74464.482406
26317.769713,1480.411884,3849.070898,-75690.235202
26317.772218,8290.306550,9178.553681,-73391.948708
26317.774724,-592.164754,4737.318029,-75077.358804
26317.777229,7550.100608,8142.265362,-75230.577904
26317.779734,-1924.535449,7846.182985,-73698.386908
26317.782240,3849.070898,9178.553681,-75230.577904
26317.784745,888.247130,9622.677246,-75537.016103
26317.787251,7698.141797,8142.265362,-74924.139704
26317.789756,7105.977043,11991.336260,-74770.920605
26317.792262,12731.542202,14359.995275,-74158.044206
26317.794767,-6217.729913,13915.871710,-74464.482406
26317.797273,1332.370696,13175.665768,-75537.016103
26317.799778,-2220.617826,11399.171507,-75230.577904
26317.802284,-4293.194464,1628.453072,-75690.235202
26317.804789,1628.453072,-9622.677246,-76456.330700
26317.807295,3108.864956,-11695.253884,-76303.111601
26317.809800,-3701.029710,-7254.018232,-76456.330700
26317.812306,0.000000,9178.553681,-75843.454302
26317.814811,2072.576638,10807.006753,-77528.864398
26317.817317,1628.453072,4145.153275,-74617.701505
26317.819822,4737.318029,9918.759623,-71553.319513
26317.822340,-4737.318029,9178.553681,-75230.577904
26317.824857,444.123565,6217.729913,-78448.178995
26317.827375,-3108.864956,2812.782580,-78141.740796
26317.829892,-1776.494261,-4885.359217,-77222.426198
26317.832410,3108.864956,6513.812290,-74158.044206
26317.834927,3404.947333,6513.812290,-75843.454302
26317.837444,-888.247130,7254.018232,-74158.044206
26317.839962,-1924.535449,5033.400406,-74311.263306
26317.842479,-2960.823768,2812.782580,-76456.330700
26317.844997,-1924.535449,1036.288319,-77835.302597
26317.847514,2812.782580,4885.359217,-75537.016103
26317.850032,-1332.370696,148.041188,-76762.768900
26317.852549,6513.812290,5625.565159,-75077.358804
26317.855067,3404.947333,7994.224174,-74004.825107
26317.857584,-2220.617826,5921.647536,-75996.673402
26317.860101,-3256.906145,6661.853478,-75690.235202
26317.862619,-7698.141797,444.123565,-75230.577904
26317.865136,3552.988522,296.082377,-76609.549800
26317.867654,4737.318029,2812.782580,-75537.016103
26317.870171,1184.329507,5773.606348,-74617.701505
