#time,accel_x,accel_y,accel_z
25120.877124,1924.535449,6217.729913,-75383.797003
25120.879690,1924.535449,6661.853478,-75230.577904
25120.882256,1628.453072,6217.729913,-75230.577904
25120.884822,1480.411884,6365.771101,-75230.577904
25120.887388,2960.823768,6513.812290,-75690.235202
25120.889955,1924.535449,6661.853478,-75230.577904
25120.892521,1924.535449,6513.812290,-75537.016103
25120.895087,3256.906145,8290.306550,-74924.139704
25120.897653,6513.812290,7105.977043,-75077.358804
25120.900219,3404.947333,8142.265362,-74464.482406
25120.902785,6069.688724,7402.059420,-74924.139704
25120.905351,1776.494261,8290.306550,-75077.358804
25120.907917,3108.864956,9622.677246,-75077.358804
25120.910484,296.082377,9770.718434,-75230.577904
25120.913050,4589.276840,13027.624579,-74770.920605
25120.915616,7402.059420,13175.665768,-74464.482406
25120.918182,11251.130318,18209.066173,-73698.386908
25120.920748,6217.729913,14211.954086,-75077.358804
25120.923314,-8290.306550,1036.288319,-75996.673402
25120.925880,-740.205942,-2960.823768,-74924.139704
25120.928446,-7994.224174,-1628.453072,-75230.577904
25120.931013,6661.853478,1776.494261,-77069.207099
25120.933579,-1924.535449,1332.370696,-77528.864398
25120.936145,1332.370696,4737.318029,-74004.825107
25120.938711,-1924.535449,5625.565159,-73391.948708
25120.941277,-2072.576638,7105.977043,-74770.920605
25120.943843,4737.318029,12287.418637,-75996.673402
25120.946409,2664.741391,8882.471304,-75077.358804
25120.948975,5921.647536,6217.729913,-75230.577904
25120.951542,-2960.823768,-592.164754,-75843.454302
25120.954108,-4737.318029,-740.205942,-74311.263306
25120.956674,-3701.029710,2664.741391,-73698.386908
25120.959240,5329.482782,10214.842000,-76149.892501
25120.961806,2220.617826,8142.265362,-76915.987999
25120.964372,1036.288319,3404.947333,-75690.235202
25120.966938,1184.329507,4145.153275,-73545.167808
25120.969504,-8882.471304,6661.853478,-75690.235202
25120.972071,-296.082377,6661.853478,-77835.302597
25120.974637,-2368.659014,3997.112087,-76303.111601
25120.977203,6661.853478,1924.535449,-75537.016103
25120.979769,444.123565,-148.041188,-75230.577904
25120.982306,-592.164754,4293.194464,-74617.701505
25120.984843,3108.864956,9918.759623,-74158.044206
25120.987380,-3552.988522,8142.265362,-75996.673402
25120.989917,-6365.771101,4441.235652,-75537.016103
25120.992454,-3849.070898,-888.247130,-74924.139704
25120.994991,3404.947333,-740.205942,-74924.139704
25120.997528,4441.235652,6513.812290,-75383.797003
25121.000065,-592.164754,6957.935855,-76303.111601
25121.002602,-3701.029710,1480.411884,-76303.111601
25121.005139,6957.935855,7402.059420,-73698.386908
25121.007676,-6217.729913,6661.853478,-75077.358804
25121.010213,3256.906145,15100.201217,-74311.263306
25121.012750,10214.842000,8142.265362,-76609.549800
25121.015287,1332.370696,6069.688724,-75690.235202
25121.017824,-4441.235652,-2664.741391,-74004.825107
25121.020361,12731.542202,3108.864956,-74770.920605
25121.022898,6365.771101,17764.942608,-76303.111601
25121.025435,8734.430116,18505.148550,-75383.797003
25121.027972,-2220.617826,10955.047942,-74464.482406
25121.030509,-4441.235652,1628.453072,-75077.358804
25121.033046,6069.688724,3997.112087,-74004.825107
25121.035583,3997.112087,7105.977043,-74924.139704
25121.038120,14211.954086,11399.171507,-76762.768900
25121.040657,1184.329507,7994.224174,-76149.892501
25121.043194,1036.288319,6513.812290,-72779.072310
25121.045731,-6957.935855,5625.565159,-73851.606007
25121.048268,6661.853478,8734.430116,-76456.330700
25121.050805,7550.100608,13915.871710,-74924.139704
25121.053342,11991.336260,12287.418637,-74311.263306
25121.055879,2664.741391,6365.771101,-76915.987999
25121.058416,1776.494261,3997.112087,-76609.549800
25121.060953,-1332.370696,7402.059420,-72319.415011
25121.063490,148.041188,8882.471304,-74158.044206
25121.066027,11103.089130,8734.430116,-76149.892501
25121.068564,7698.141797,7994.224174,-73545.167808
25121.071101,5773.606348,9030.512492,-74770.920605
25121.073638,2516.700203,6365.771101,-77222.426198
25121.076175,3108.864956,10658.965565,-76303.111601
25121.078712,444.123565,11991.336260,-74464.482406
25121.081249,7105.977043,12287.418637,-75996.673402
25121.083792,296.082377,7105.977043,-76762.768900
25121.086335,8882.471304,7994.224174,-74158.044206
25121.088877,3997.112087,8586.388927,-74311.263306
25121.091420,5033.400406,10362.883188,-75690.235202
25121.093963,-5329.482782,4589.276840,-75996.673402
25121.096505,592.164754,3701.029710,-74770.920605
25121.099048,10362.883188,8290.306550,-73698.386908
25121.101590,10807.006753,13915.871710,-74924.139704
25121.104133,592.164754,9030.512492,-76456.330700
25121.106676,9326.594869,10066.800811,-73698.386908
25121.109218,-9030.512492,3997.112087,-73698.386908
25121.111761,296.082377,740.205942,-76303.111601
25121.114303,-444.123565,7698.141797,-77069.207099
25121.116846,11843.295072,9030.512492,-74770.920605
25121.119389,5773.606348,1924.535449,-75843.454302
25121.121931,-2220.617826,-3997.112087,-75383.797003
25121.124474,-7994.224174,1332.370696,-75690.235202
25121.127016,-6365.771101,9918.759623,-74311.263306
25121.129559,148.041188,9918.759623,-76762.768900
25121.132102,4441.235652,3997.112087,-76456.330700
25121.134644,444.123565,-2664.741391,-74311.263306
25121.137187,-444.123565,592.164754,-73851.606007
25121.139730,-3552.988522,3108.864956,-76303.111601
25121.142272,-888.247130,10362.883188,-76303.111601
25121.144815,296.082377,9474.636058,-75230.577904
25121.147357,5329.482782,7698.141797,-75077.358804
25121.149900,-2516.700203,592.164754,-76915.987999
25121.152443,0.000000,4145.153275,-75383.797003
25121.154985,444.123565,4589.276840,-73851.606007
25121.157528,-1480.411884,7994.224174,-75996.673402
25121.160070,3552.988522,5773.606348,-78448.178995
25121.162613,148.041188,4737.318029,-75077.358804
